BOX-18,09.00,18.00,9.0
BOX-20,00.00,00.00,00.00
BOX-28,09.00,14.56,5.56
BOX-200,09.00,18.00,9.0
BOX-215,09.06,13.39,4.33
BOX-216,00.00,00.00,00.00
BOX-217,09.00,17.53,8.53
BOX-219,09.04,17.26,8.22
BOX-220,10.15,16.38,6.22
BOX-225,09.00,17.03,8.3
BOX-227,10.25,16.01,5.36
BOX-229,11.46,11.46,0.0
BOX-230,00.00,00.00,00.00
BOX-231,09.00,17.57,8.57
BOX-232,00.00,00.00,00.00
BOX-233,09.00,17.49,8.49
BOX-235,00.00,00.00,00.00
BOX-238,15.25,15.25,0.0
BOX-239,00.00,00.00,00.00
BOX-241,09.00,17.51,8.51
BOX-244,09.41,16.54,7.12
BOX-247,09.00,17.49,8.49
BOX-249,09.00,16.17,7.17
BOX-251,11.40,14.13,2.32
BOX-253,11.07,17.36,6.28
BOX-254,00.00,00.00,00.00
BOX-255,09.00,17.44,8.44
BOX-257,15.36,15.36,0.0
BOX-258,15.00,15.00,0.0
BOX-260,09.00,17.56,8.56
BOX-263,09.00,17.58,8.58
BOX-264,09.00,15.47,6.47
BOX-266,13.20,16.07,2.46
BOX-267,09.00,17.58,8.58
BOX-269,09.00,17.55,8.55
BOX-271,15.59,15.59,0.0
BOX-273,09.00,17.48,8.48
BOX-277,09.00,17.45,8.45
BOX-278,09.00,17.58,8.58
BOX-279,11.06,17.20,6.13
BOX-283,12.10,15.22,3.12
BOX-285,09.14,17.07,7.52
BOX-286,11.12,15.39,4.27
BOX-287,00.00,00.00,00.00
BOX-288,09.00,17.48,8.48
BOX-289,09.00,17.58,8.58
BOX-290,09.52,15.35,5.42
BOX-292,09.00,17.58,8.58
BOX-293,09.19,16.59,7.40
BOX-295,14.04,14.04,0.0
BOX-297,09.00,17.44,8.44
BOX-299,09.00,15.06,6.6
BOX-300,09.00,17.45,8.45
BOX-301,09.00,18.15,9.15
BOX-302,00.00,00.00,00.00
BOX-328,09.00,17.05,8.5
BOX-329,09.30,15.34,6.4
BOX-330,09.00,17.54,8.54
BOX-331,12.48,16.17,3.28
BOX-332,09.00,16.07,7.7
BOX-333,14.17,14.17,0.0
