01-06-2019,00.00,00.00,00.00
03-06-2019,07.51,11.12,3.20
04-06-2019,00.00,00.00,00.00
05-06-2019,00.00,00.00,00.00
06-06-2019,11.30,16.40,5.9
07-06-2019,00.00,00.00,00.00
08-06-2019,00.00,00.00,00.00
10-06-2019,00.00,00.00,00.00
11-06-2019,17.57,17.57,00.00
12-06-2019,08.08,12.50,00.00
13-06-2019,10.57,16.44,5.46
14-06-2019,17.45,17.45,00.00
15-06-2019,13.33,13.33,00.00
17-06-2019,07.52,17.43,9.50
18-06-2019,12.26,12.26,00.00
19-06-2019,08.53,17.17,8.23
20-06-2019,00.00,00.00,00.00
21-06-2019,00.00,00.00,00.00
22-06-2019,00.00,00.00,00.00
24-06-2019,08.08,08.08,00.00
25-06-2019,00.00,00.00,00.00
