01-09-2020,09.17,16.24,7.6
02-09-2020,09.12,14.11,4.58
03-09-2020,09.00,14.37,5.37
04-09-2020,09.47,16.22,6.34
05-09-2020,11.12,12.53,1.40
07-09-2020,00.00,00.00,00.00
08-09-2020,09.00,15.23,6.23
09-09-2020,09.48,12.52,3.3
10-09-2020,09.23,11.25,2.1
11-09-2020,10.19,16.22,6.2
12-09-2020,00.00,00.00,00.00
14-09-2020,09.00,11.29,2.29
15-09-2020,09.00,15.19,6.19
16-09-2020,10.52,10.52,00.00
17-09-2020,09.00,10.35,1.35
18-09-2020,09.11,15.45,6.33
19-09-2020,00.00,00.00,00.00
21-09-2020,09.00,08.39,23.39
22-09-2020,09.00,15.48,6.48
