01-01-2020,00.00,00.00,00.00
02-01-2020,07.26,15.59,8.32
03-01-2020,07.25,15.01,7.35
04-01-2020,07.14,12.44,5.29
06-01-2020,00.00,00.00,00.00
07-01-2020,00.00,00.00,00.00
08-01-2020,07.50,17.00,9.9
09-01-2020,07.25,16.58,9.32
10-01-2020,07.04,16.46,9.41
11-01-2020,07.13,13.06,5.52
13-01-2020,00.00,00.00,00.00
14-01-2020,07.20,17.01,9.40
15-01-2020,07.34,15.33,7.58
16-01-2020,07.00,17.04,10.4
17-01-2020,07.00,17.05,10.5
18-01-2020,07.00,13.40,6.40
20-01-2020,00.00,00.00,00.00
21-01-2020,07.00,16.09,9.9
22-01-2020,07.10,17.00,9.49
23-01-2020,07.22,17.02,9.39
24-01-2020,07.07,16.46,9.38
25-01-2020,08.05,11.18,3.12
27-01-2020,00.00,00.00,00.00
