BOX-101,149.50
BOX-102,0.0
BOX-103,41.43
BOX-110,27.21
BOX-111,0.31
BOX-113,68.35
BOX-116,107.55
BOX-124,184.47
BOX-133,0.0
BOX-134,157.51
BOX-135,15.34
BOX-140,73.43
BOX-142,69.27
BOX-143,0.2
BOX-146,85.0
BOX-147,166.46
BOX-148,0.0
BOX-149,53.20
BOX-150,15.2
BOX-151,122.35
BOX-154,20.35
BOX-155,91.11
BOX-157,98.39
BOX-158,126.41
BOX-161,96.15
BOX-162,23.36
BOX-163,39.21
BOX-164,80.43
BOX-167,0.0
BOX-168,136.11
BOX-170,80.21
BOX-172,174.9
BOX-175,0.0
BOX-176,111.12
BOX-179,73.7
BOX-17,166.33
BOX-180,206.54
BOX-182,3.50
BOX-189,98.7
BOX-18,50.39
BOX-191,139.10
BOX-192,109.4
BOX-193,138.22
BOX-196,145.30
BOX-197,91.57
BOX-198,77.0
BOX-19,0.0
BOX-200,135.53
BOX-203,103.10
BOX-205,4.22
BOX-207,81.17
BOX-208,55.16
BOX-209,58.1
BOX-211,34.40
BOX-212,121.48
BOX-213,115.14
BOX-215,19.5
BOX-216,142.6
BOX-217,61.3
BOX-219,96.34
BOX-21,0.0
BOX-220,107.59
BOX-225,103.33
BOX-226,0.0
BOX-227,32.44
BOX-229,8.6
BOX-231,53.16
BOX-233,56.3
BOX-235,0.0
BOX-238,99.27
BOX-239,0.0
BOX-241,0.0
BOX-244,135.24
BOX-249,140.43
BOX-251,122.55
BOX-253,120.45
BOX-254,24.1
BOX-255,105.13
BOX-257,41.11
BOX-258,114.13
BOX-260,150.4
BOX-263,0.0
BOX-264,93.38
BOX-266,143.17
BOX-267,92.39
BOX-269,0.0
BOX-271,117.9
BOX-273,160.7
BOX-277,98.50
BOX-279,71.0
BOX-27,54.17
BOX-283,153.59
BOX-285,123.6
BOX-286,142.56
BOX-287,0.0
BOX-288,0.0
BOX-289,135.50
BOX-28,125.5
BOX-290,66.38
BOX-292,170.59
BOX-293,108.42
BOX-295,0.0
BOX-297,80.45
BOX-299,81.52
BOX-300,178.45
BOX-301,0.0
BOX-302,0.0
BOX-31,152.10
BOX-326,125.19
BOX-327,76.29
BOX-328,167.54
BOX-330,148.39
BOX-331,143.16
BOX-333,5.41
BOX-334,27.28
BOX-336,82.44
BOX-338,31.0
BOX-33,170.21
BOX-35,23.15
BOX-36,62.50
BOX-39,301.41
BOX-44,126.3
BOX-51,51.31
BOX-52,22.6
BOX-59,67.22
BOX-61,109.42
BOX-62,66.34
BOX-63,0.0
BOX-64,0.0
BOX-65,151.12
BOX-66,52.47
BOX-67,182.34
BOX-71,94.44
BOX-74,0.0
BOX-76,44.49
BOX-77,0.0
BOX-83,0.0
BOX-85,71.56
BOX-87,109.42
BOX-96,119.39
