01-02-2020,07.00,12.22,5.22
03-02-2020,07.00,15.21,8.21
04-02-2020,07.00,16.23,9.23
05-02-2020,08.01,18.00,9.58
06-02-2020,07.00,18.00,11.0
07-02-2020,07.56,18.00,10.3
08-02-2020,08.22,14.00,5.37
10-02-2020,07.00,14.33,7.33
11-02-2020,07.14,13.25,6.10
12-02-2020,07.00,12.46,5.46
13-02-2020,08.35,12.28,3.52
14-02-2020,07.00,10.22,3.22
15-02-2020,09.23,09.23,00.00
17-02-2020,00.00,00.00,00.00
18-02-2020,09.17,14.14,4.56
19-02-2020,08.47,12.53,4.5
20-02-2020,07.00,11.40,4.40
21-02-2020,07.07,12.55,5.47
22-02-2020,08.29,11.19,2.49
24-02-2020,07.00,12.47,5.47
25-02-2020,07.00,15.39,8.39
26-02-2020,07.00,16.36,9.36
