BOX-17,09.00,16.48,7.48
BOX-18,09.00,17.07,8.7
BOX-21,00.00,00.00,00.00
BOX-27,09.00,16.02,7.2
BOX-28,09.00,13.59,4.59
BOX-31,09.00,15.04,6.4
BOX-33,15.52,15.52,00.00
BOX-35,10.44,15.39,4.54
BOX-36,00.00,00.00,00.00
BOX-39,09.00,17.07,8.7
BOX-44,09.00,12.48,3.48
BOX-51,00.00,00.00,00.00
BOX-52,09.00,17.03,8.3
BOX-59,10.50,14.36,3.45
BOX-61,09.36,16.54,7.17
BOX-62,09.00,17.01,8.1
BOX-63,00.00,00.00,00.00
BOX-64,00.00,00.00,00.00
BOX-65,09.00,06.32,21.32
BOX-66,09.00,16.17,7.17
BOX-67,09.00,16.59,7.59
BOX-71,12.48,12.48,00.00
BOX-74,00.00,00.00,00.00
BOX-76,00.00,00.00,00.00
BOX-77,00.00,00.00,00.00
BOX-83,00.00,00.00,00.00
BOX-85,11.02,15.59,4.56
BOX-87,09.00,16.33,7.33
BOX-96,09.00,16.30,7.30
BOX-101,09.00,16.55,7.55
BOX-102,00.00,00.00,00.00
BOX-103,11.22,16.29,5.6
BOX-19,00.00,00.00,00.00
BOX-110,14.03,14.03,00.00
BOX-111,00.00,00.00,00.00
BOX-113,10.13,13.39,3.25
BOX-116,09.33,15.15,5.41
BOX-124,09.00,17.03,8.3
BOX-133,00.00,00.00,00.00
BOX-134,09.00,16.59,7.59
BOX-135,09.11,13.32,4.20
BOX-140,11.00,11.00,00.00
BOX-142,13.05,13.05,00.00
BOX-143,00.00,00.00,00.00
BOX-146,12.45,12.45,00.00
BOX-147,09.00,16.57,7.57
BOX-148,00.00,00.00,00.00
BOX-149,00.00,00.00,00.00
BOX-150,00.00,00.00,00.00
BOX-151,09.45,16.06,6.20
BOX-154,00.00,00.00,00.00
BOX-155,11.43,17.21,5.37
BOX-157,09.14,16.08,6.53
BOX-158,09.10,14.27,5.16
BOX-161,15.29,15.29,00.00
BOX-162,14.28,14.28,00.00
BOX-163,11.53,16.06,4.12
BOX-164,09.58,16.44,6.45
BOX-167,00.00,00.00,00.00
BOX-168,10.33,17.08,6.34
BOX-170,10.22,10.22,00.00
BOX-172,09.00,17.17,8.17
BOX-175,00.00,00.00,00.00
BOX-176,09.42,16.50,7.7
BOX-179,11.16,14.42,3.25
BOX-180,09.00,16.39,7.39
BOX-182,15.44,15.44,00.00
BOX-189,09.58,14.51,4.52
BOX-191,09.03,16.37,7.33
BOX-192,09.00,17.03,8.3
BOX-193,09.55,16.18,6.22
BOX-196,09.00,15.49,6.49
BOX-197,00.00,00.00,00.00
BOX-198,12.16,15.24,3.7
BOX-200,12.32,12.32,0.0
BOX-203,09.00,16.54,7.54
BOX-205,11.26,15.19,3.52
BOX-207,10.11,14.18,4.6
BOX-208,14.29,14.29,00.00
BOX-209,11.05,14.28,3.23
BOX-211,14.15,14.15,00.00
BOX-212,10.19,17.40,7.20
BOX-213,12.32,12.32,00.00
BOX-215,09.14,16.08,6.53
BOX-216,00.00,00.00,00.00
BOX-217,09.38,16.25,6.46
BOX-219,13.17,15.07,1.50
BOX-220,11.32,15.48,4.15
BOX-225,10.25,16.17,5.51
BOX-226,00.00,00.00,00.00
BOX-227,00.00,00.00,00.00
BOX-229,14.08,14.08,00.00
BOX-231,11.56,15.27,3.30
BOX-233,12.51,12.51,00.00
BOX-235,00.00,00.00,00.00
BOX-238,11.24,15.47,4.22
BOX-239,00.00,00.00,00.00
BOX-241,00.00,00.00,00.00
BOX-244,11.21,14.45,3.23
BOX-249,11.44,11.44,00.00
BOX-251,10.34,16.12,5.37
BOX-253,09.00,16.30,7.30
BOX-254,00.00,00.00,00.00
BOX-255,12.19,16.07,3.47
BOX-257,15.02,15.02,00.00
BOX-258,09.47,16.20,6.32
BOX-260,09.00,14.38,5.38
BOX-263,09.00,17.07,8.7
BOX-264,00.00,00.00,00.00
BOX-266,12.32,15.14,2.41
BOX-267,09.00,17.07,8.7
BOX-269,09.00,16.59,7.59
BOX-271,09.17,16.17,6.59
BOX-273,09.00,16.06,7.6
BOX-277,09.00,16.57,7.57
BOX-279,12.30,17.01,4.30
BOX-283,09.00,16.21,7.21
BOX-285,09.05,16.30,7.24
BOX-286,10.30,10.30,00.00
BOX-287,00.00,00.00,00.00
BOX-288,00.00,00.00,00.00
BOX-289,09.00,17.07,8.7
BOX-290,11.02,14.33,3.30
BOX-292,09.00,17.01,8.1
BOX-293,11.06,16.12,5.5
BOX-295,14.48,14.53,0.4
BOX-297,13.15,16.03,2.47
BOX-299,15.53,15.54,0.0
BOX-300,09.00,17.01,8.1
BOX-301,09.00,17.08,8.8
BOX-302,00.00,00.00,00.00
BOX-326,12.36,15.56,3.19
BOX-327,09.53,16.22,6.28
BOX-328,09.00,16.52,7.52
BOX-330,10.34,16.34,5.59
BOX-331,09.36,16.52,7.15
BOX-333,00.00,00.00,00.00
BOX-334,10.32,14.27,3.54
BOX-336,11.41,15.48,4.6
BOX-338,11.44,11.44,00.00
