01-10-2019,07.50,18.00,10.9
02-10-2019,07.00,17.55,10.55
03-10-2019,07.00,15.33,8.33
04-10-2019,07.00,18.00,11.0
05-10-2019,07.00,13.42,6.42
07-10-2019,07.00,15.40,8.40
08-10-2019,07.00,15.27,8.27
09-10-2019,07.57,14.00,6.2
10-10-2019,07.00,18.00,11.0
11-10-2019,07.00,16.57,9.57
12-10-2019,07.00,12.22,5.22
14-10-2019,07.00,15.57,8.57
15-10-2019,07.12,17.49,10.36
16-10-2019,07.00,14.40,7.40
17-10-2019,07.00,15.43,8.43
18-10-2019,07.00,15.32,8.32
19-10-2019,07.00,13.06,6.6
21-10-2019,07.00,17.46,10.46
22-10-2019,07.25,17.50,10.24
23-10-2019,07.51,16.00,8.8
24-10-2019,08.24,15.59,7.34
25-10-2019,07.00,15.55,8.55
26-10-2019,07.00,13.01,6.1
28-10-2019,07.00,17.49,10.49
29-10-2019,07.00,15.19,8.19
30-10-2019,07.00,17.51,10.51
