01-03-2018,00.00,00.00,00.00
02-03-2018,09.53,13.42,3.48
03-03-2018,00.00,00.00,00.00
05-03-2018,00.00,00.00,00.00
06-03-2018,09.41,16.06,6.25
07-03-2018,10.29,18.26,7.56
08-03-2018,09.58,16.33,6.34
09-03-2018,11.17,16.46,5.28
10-03-2018,12.29,12.29,0.0
12-03-2018,10.09,14.42,4.32
13-03-2018,00.00,00.00,00.00
14-03-2018,14.04,14.04,0.0
15-03-2018,14.51,16.19,1.28
16-03-2018,13.31,15.49,2.17
17-03-2018,12.34,12.34,0.0
19-03-2018,00.00,00.00,00.00
20-03-2018,11.59,11.59,0.0
21-03-2018,14.15,14.15,0.0
22-03-2018,11.48,15.23,3.35
23-03-2018,00.00,00.00,00.00
24-03-2018,00.00,00.00,00.00
26-03-2018,00.00,00.00,00.00
27-03-2018,14.35,14.35,0.0
28-03-2018,09.35,15.42,6.7
29-03-2018,10.33,13.11,2.38
30-03-2018,00.00,00.00,00.00
