BOX-18,19.56,18.00,22.3
BOX-62,09.00,17.56,8.56
BOX-191,09.00,17.53,8.53
BOX-215,09.00,17.49,8.49
BOX-328,09.00,15.02,6.2
BOX-329,00.00,00.00,00.00
BOX-216,00.00,00.00,00.00
BOX-217,10.27,12.07,1.39
BOX-219,10.41,17.46,7.4
BOX-220,11.14,17.23,6.8
BOX-225,00.00,00.00,00.00
BOX-227,12.34,15.32,2.57
BOX-229,12.54,12.54,23.59
BOX-231,12.45,12.45,23.59
BOX-232,00.00,00.00,00.00
BOX-233,09.00,18.00,9.0
BOX-235,11.17,17.02,5.44
BOX-238,09.00,17.30,8.30
BOX-239,00.00,00.00,00.00
BOX-241,00.00,00.00,00.00
BOX-244,09.02,16.57,7.54
BOX-247,09.00,17.48,8.48
BOX-249,00.00,00.00,00.00
BOX-251,10.13,17.02,6.48
BOX-253,09.02,17.36,8.33
BOX-330,12.39,17.00,4.20
BOX-254,11.34,17.08,5.33
BOX-255,09.00,15.25,6.24
BOX-331,09.12,16.43,7.30
BOX-257,10.36,17.10,6.33
BOX-258,11.31,17.05,5.33
BOX-260,09.00,17.57,8.57
BOX-263,09.58,17.54,7.55
BOX-264,09.00,15.29,6.29
BOX-266,16.53,16.53,23.59
BOX-267,09.00,18.00,9.0
BOX-269,09.00,17.59,8.59
BOX-271,09.14,16.46,7.31
BOX-273,09.00,17.46,8.46
BOX-277,09.00,17.45,8.45
BOX-278,09.00,17.56,8.56
BOX-279,09.00,16.54,7.54
BOX-283,09.06,17.44,8.37
BOX-285,09.00,17.44,8.44
BOX-286,10.54,16.37,5.42
BOX-287,00.00,00.00,00.00
BOX-332,10.15,17.09,6.53
BOX-288,09.29,16.59,7.29
BOX-289,09.00,17.56,8.56
BOX-290,10.09,15.26,5.16
BOX-292,09.00,17.49,8.49
BOX-333,12.38,12.38,23.59
BOX-293,00.00,00.00,00.00
BOX-295,09.00,15.46,6.46
BOX-297,09.36,15.45,6.8
BOX-299,09.00,13.19,4.19
BOX-300,09.00,17.45,8.45
BOX-301,09.00,18.00,9.0
BOX-302,00.00,00.00,00.00
BOX-340,09.00,16.03,7.3
