BOX-101,74.38
BOX-102,0.0
BOX-103,45.17
BOX-110,39.43
BOX-111,0.0
BOX-113,19.30
BOX-116,51.1
BOX-124,96.23
BOX-133,0.0
BOX-134,61.35
BOX-135,42.53
BOX-140,28.25
BOX-142,19.18
BOX-143,0.0
BOX-146,14.56
BOX-147,90.33
BOX-148,0.0
BOX-149,0.0
BOX-150,1.8
BOX-151,56.17
BOX-154,5.58
BOX-155,26.24
BOX-157,75.49
BOX-158,73.21
BOX-161,60.28
BOX-162,5.54
BOX-163,3.3
BOX-164,46.49
BOX-167,0.0
BOX-168,67.19
BOX-170,38.41
BOX-172,71.41
BOX-175,0.0
BOX-176,54.32
BOX-179,27.9
BOX-17,82.22
BOX-180,88.23
BOX-182,5.41
BOX-189,48.46
BOX-18,46.44
BOX-191,74.9
BOX-192,51.34
BOX-193,56.41
BOX-196,53.4
BOX-197,62.16
BOX-198,29.53
BOX-19,0.0
BOX-200,49.52
BOX-203,71.39
BOX-205,15.34
BOX-207,46.23
BOX-208,13.40
BOX-209,37.16
BOX-211,20.57
BOX-212,60.31
BOX-213,47.18
BOX-215,15.20
BOX-216,101.10
BOX-217,42.9
BOX-219,86.17
BOX-21,0.0
BOX-220,47.12
BOX-225,44.11
BOX-226,0.0
BOX-227,12.57
BOX-229,20.33
BOX-231,13.53
BOX-233,20.24
BOX-235,0.0
BOX-238,50.42
BOX-239,0.0
BOX-241,0.0
BOX-244,63.19
BOX-249,27.9
BOX-251,48.8
BOX-253,67.39
BOX-254,26.0
BOX-255,49.18
BOX-257,14.53
BOX-258,40.35
BOX-260,79.56
BOX-263,75.10
BOX-264,0.0
BOX-266,38.39
BOX-267,33.58
BOX-269,0.0
BOX-271,58.42
BOX-273,80.54
BOX-277,43.36
BOX-279,39.56
BOX-27,49.39
BOX-283,76.56
BOX-285,55.40
BOX-286,26.59
BOX-287,0.0
BOX-288,0.0
BOX-289,53.6
BOX-28,61.8
BOX-290,47.31
BOX-292,82.8
BOX-293,52.32
BOX-295,37.58
BOX-297,42.42
BOX-299,59.14
BOX-300,89.49
BOX-301,0.0
BOX-302,0.0
BOX-31,81.50
BOX-326,52.13
BOX-327,59.3
BOX-328,85.16
BOX-330,72.42
BOX-331,74.11
BOX-333,25.31
BOX-334,9.48
BOX-336,37.14
BOX-338,8.6
BOX-33,81.3
BOX-35,23.5
BOX-36,39.17
BOX-39,85.24
BOX-44,52.25
BOX-51,10.37
BOX-52,33.47
BOX-59,54.15
BOX-61,34.10
BOX-62,37.24
BOX-63,0.0
BOX-64,0.0
BOX-65,63.34
BOX-66,63.11
BOX-67,93.27
BOX-71,53.44
BOX-74,23.55
BOX-76,22.47
BOX-77,0.0
BOX-83,0.0
BOX-85,43.39
BOX-87,23.31
BOX-96,70.34
