01-02-2019,00.00,00.00,00.00
02-02-2019,00.00,00.00,00.00
04-02-2019,00.00,00.00,00.00
08-02-2019,00.00,00.00,00.00
09-02-2019,00.00,00.00,00.00
11-02-2019,00.00,00.00,00.00
12-02-2019,07.00,05.58,22.58
13-02-2019,00.00,00.00,00.00
14-02-2019,00.00,00.00,00.00
15-02-2019,00.00,00.00,00.00
16-02-2019,00.00,00.00,00.00
18-02-2019,07.00,07.00,0.0
19-02-2019,00.00,00.00,00.00
20-02-2019,00.00,00.00,00.00
21-02-2019,00.00,00.00,00.00
22-02-2019,14.16,14.16,0.0
23-02-2019,07.00,08.44,1.44
