01-02-2021,00.00,00.00,00.00
02-02-2021,00.00,00.00,00.00
03-02-2021,00.00,00.00,00.00
04-02-2021,12.17,12.17,00.00
05-02-2021,07.00,11.46,4.46
06-02-2021,07.00,09.35,2.35
08-02-2021,07.00,15.14,8.14
09-02-2021,07.00,05.16,22.16
10-02-2021,00.00,00.00,00.00
11-02-2021,00.00,00.00,00.00
12-02-2021,00.00,00.00,00.00
13-02-2021,07.00,05.36,22.36
15-02-2021,07.00,11.22,4.22
16-02-2021,07.00,14.33,7.33
17-02-2021,07.59,13.14,5.14
18-02-2021,07.00,14.04,7.4
19-02-2021,07.00,13.52,6.52
