BOX-101,197.55
BOX-102,0.0
BOX-103,59.26
BOX-110,53.26
BOX-111,0.26
BOX-113,89.36
BOX-116,118.42
BOX-124,206.27
BOX-133,0.0
BOX-134,113.36
BOX-135,108.13
BOX-140,66.45
BOX-142,66.42
BOX-143,0.0
BOX-146,89.7
BOX-147,202.37
BOX-148,0.0
BOX-149,39.10
BOX-150,32.51
BOX-151,133.36
BOX-154,7.56
BOX-155,54.28
BOX-157,123.21
BOX-158,156.3
BOX-161,114.42
BOX-162,72.51
BOX-163,15.33
BOX-164,100.55
BOX-167,0.0
BOX-168,153.12
BOX-170,103.18
BOX-172,133.29
BOX-175,0.0
BOX-176,125.26
BOX-179,81.24
BOX-17,183.38
BOX-180,299.11
BOX-182,8.14
BOX-189,92.57
BOX-18,151.2
BOX-191,175.58
BOX-192,105.59
BOX-193,137.58
BOX-196,145.56
BOX-197,122.38
BOX-198,52.25
BOX-19,0.0
BOX-200,155.17
BOX-203,188.43
BOX-205,43.46
BOX-207,108.56
BOX-208,129.29
BOX-209,64.42
BOX-211,4.28
BOX-212,119.42
BOX-213,109.52
BOX-215,20.1
BOX-216,172.12
BOX-217,120.22
BOX-219,110.11
BOX-21,0.0
BOX-220,131.1
BOX-225,125.29
BOX-226,0.0
BOX-227,24.56
BOX-229,23.56
BOX-231,9.50
BOX-233,117.27
BOX-235,0.0
BOX-238,165.59
BOX-239,0.0
BOX-241,0.0
BOX-244,160.21
BOX-249,58.49
BOX-251,91.7
BOX-253,130.51
BOX-254,44.44
BOX-255,110.1
BOX-257,44.27
BOX-258,110.16
BOX-260,184.48
BOX-263,150.23
BOX-264,0.0
BOX-266,154.28
BOX-267,83.0
BOX-269,130.17
BOX-271,142.43
BOX-273,187.21
BOX-277,85.56
BOX-279,79.38
BOX-27,98.9
BOX-283,183.27
BOX-285,136.10
BOX-286,125.50
BOX-287,0.0
BOX-288,0.0
BOX-289,162.34
BOX-28,104.0
BOX-290,74.48
BOX-292,197.19
BOX-293,148.3
BOX-295,111.43
BOX-297,80.21
BOX-299,114.52
BOX-300,198.37
BOX-301,161.29
BOX-302,0.0
BOX-31,169.34
BOX-326,134.4
BOX-327,145.10
BOX-328,186.21
BOX-330,181.7
BOX-331,155.54
BOX-333,41.53
BOX-334,19.43
BOX-336,84.53
BOX-338,11.46
BOX-33,143.24
BOX-35,46.44
BOX-36,59.50
BOX-39,188.57
BOX-44,146.58
BOX-51,67.13
BOX-52,119.24
BOX-59,113.57
BOX-61,136.37
BOX-62,94.51
BOX-63,0.0
BOX-64,0.0
BOX-65,383.1
BOX-66,22.39
BOX-67,195.7
BOX-71,152.17
BOX-74,0.0
BOX-76,0.0
BOX-77,0.0
BOX-83,0.0
BOX-85,97.42
BOX-87,169.36
BOX-96,129.12
