BOX-101,195.4
BOX-102,0.0
BOX-103,122.12
BOX-110,25.47
BOX-111,0.4
BOX-113,69.53
BOX-116,87.39
BOX-124,191.0
BOX-133,0.0
BOX-134,123.5
BOX-135,124.42
BOX-140,77.58
BOX-142,74.37
BOX-143,2.22
BOX-146,74.47
BOX-147,195.58
BOX-148,0.0
BOX-149,25.38
BOX-150,6.0
BOX-151,139.43
BOX-154,4.27
BOX-155,121.58
BOX-157,121.35
BOX-158,147.11
BOX-161,110.3
BOX-162,49.34
BOX-163,34.40
BOX-164,82.57
BOX-167,0.0
BOX-168,165.35
BOX-170,89.5
BOX-172,175.6
BOX-175,0.0
BOX-176,138.39
BOX-179,96.50
BOX-17,182.13
BOX-180,151.54
BOX-182,20.53
BOX-189,88.8
BOX-18,143.8
BOX-191,169.32
BOX-192,172.48
BOX-193,163.36
BOX-196,122.25
BOX-197,100.53
BOX-198,93.3
BOX-19,0.0
BOX-200,116.13
BOX-203,164.24
BOX-205,66.25
BOX-207,97.26
BOX-208,73.23
BOX-209,27.44
BOX-211,5.1
BOX-212,116.15
BOX-213,109.26
BOX-215,18.13
BOX-216,148.18
BOX-217,138.34
BOX-219,82.44
BOX-21,0.0
BOX-220,146.44
BOX-225,108.1
BOX-226,0.0
BOX-227,34.3
BOX-229,30.36
BOX-231,10.50
BOX-233,39.36
BOX-235,0.0
BOX-238,126.32
BOX-239,0.0
BOX-241,0.0
BOX-244,138.20
BOX-249,111.4
BOX-251,122.57
BOX-253,131.6
BOX-254,44.1
BOX-255,81.4
BOX-257,44.13
BOX-258,107.1
BOX-260,189.35
BOX-263,173.36
BOX-264,0.0
BOX-266,65.51
BOX-267,124.45
BOX-269,170.3
BOX-271,154.57
BOX-273,182.14
BOX-277,108.19
BOX-279,129.34
BOX-27,71.29
BOX-283,153.47
BOX-285,129.55
BOX-286,123.7
BOX-287,0.0
BOX-288,0.0
BOX-289,177.9
BOX-28,106.4
BOX-290,61.29
BOX-292,197.10
BOX-293,135.36
BOX-295,98.59
BOX-297,101.50
BOX-299,119.27
BOX-300,188.26
BOX-301,176.50
BOX-302,0.0
BOX-31,161.58
BOX-326,153.29
BOX-327,94.3
BOX-328,183.8
BOX-330,146.6
BOX-331,147.57
BOX-333,0.0
BOX-334,25.33
BOX-336,84.28
BOX-338,27.33
BOX-33,172.30
BOX-35,44.8
BOX-36,28.42
BOX-39,188.16
BOX-44,154.53
BOX-51,27.26
BOX-52,188.4
BOX-59,74.38
BOX-61,137.29
BOX-62,82.17
BOX-63,0.0
BOX-64,0.0
BOX-65,382.56
BOX-66,38.55
BOX-67,192.45
BOX-71,145.11
BOX-74,0.0
BOX-76,0.0
BOX-77,0.0
BOX-83,0.0
BOX-85,77.24
BOX-87,141.34
BOX-96,128.59
