01-04-2020,09.38,15.37,5.58
02-04-2020,11.18,15.38,4.19
03-04-2020,09.05,14.12,5.6
04-04-2020,10.06,10.10,0.3
06-04-2020,09.46,15.08,5.21
07-04-2020,09.46,14.03,4.16
08-04-2020,07.00,15.53,8.53
09-04-2020,09.52,15.27,5.34
10-04-2020,07.44,15.50,8.5
11-04-2020,11.34,11.34,00.00
13-04-2020,00.00,00.00,00.00
14-04-2020,07.39,13.45,6.5
15-04-2020,07.00,15.32,8.32
16-04-2020,07.00,15.23,8.23
17-04-2020,09.43,14.29,4.45
18-04-2020,07.00,12.30,5.30
20-04-2020,07.00,17.09,10.9
21-04-2020,09.28,15.28,5.59
22-04-2020,07.00,14.55,7.55
23-04-2020,12.29,15.20,2.50
24-04-2020,07.00,14.54,7.54
25-04-2020,09.52,11.50,1.57
