BOX-3,10.47,10.47,00.00
BOX-4,07.00,16.56,9.56
BOX-6,07.12,16.25,9.12
BOX-7,07.32,16.50,9.17
BOX-8,07.00,17.51,10.51
BOX-9,07.00,16.37,9.37
BOX-11,07.50,16.48,8.57
BOX-12,07.00,15.54,8.54
BOX-13,08.12,16.26,8.13
BOX-14,07.00,16.49,9.49
BOX-15,07.00,16.45,9.45
BOX-22,07.51,11.23,3.31
BOX-24,07.00,17.40,10.40
BOX-25,07.11,16.40,9.28
BOX-26,07.00,17.19,10.19
BOX-30,07.00,17.31,10.31
BOX-38,07.59,17.11,9.11
BOX-42,00.00,00.00,00.00
BOX-50,07.00,13.53,6.53
BOX-57,07.00,17.13,10.13
BOX-58,00.00,00.00,00.00
BOX-60,08.06,15.11,7.4
BOX-69,07.00,05.34,22.34
BOX-94,07.00,17.04,10.4
BOX-95,08.27,18.00,9.32
BOX-104,00.00,00.00,00.00
BOX-114,07.00,16.41,9.41
BOX-115,07.36,16.33,8.56
BOX-118,07.00,18.00,11.0
BOX-122,07.18,13.30,6.11
BOX-123,07.58,15.37,7.38
BOX-126,13.17,16.43,3.25
BOX-128,09.52,14.04,4.11
BOX-130,00.00,00.00,00.00
BOX-132,07.00,16.43,9.43
BOX-183,00.00,00.00,00.00
BOX-184,00.00,00.00,00.00
