BOX-104,83.46
BOX-114,109.9
BOX-115,144.15
BOX-118,237.7
BOX-11,143.26
BOX-122,148.17
BOX-123,147.31
BOX-126,125.9
BOX-128,55.49
BOX-12,170.12
BOX-130,0.0
BOX-132,230.1
BOX-13,125.49
BOX-14,188.24
BOX-15,172.54
BOX-183,0.0
BOX-184,0.0
BOX-22,127.56
BOX-24,207.22
BOX-25,183.35
BOX-26,219.34
BOX-30,96.44
BOX-38,55.29
BOX-3,64.24
BOX-42,0.0
BOX-4,225.51
BOX-50,122.31
BOX-57,235.55
BOX-58,130.46
BOX-60,116.42
BOX-69,339.25
BOX-6,205.27
BOX-7,157.49
BOX-8,237.14
BOX-94,228.26
BOX-95,144.48
BOX-9,113.18
