01-02-2019,09.58,14.31,4.33
02-02-2019,10.44,13.08,2.24
04-02-2019,10.15,15.10,4.55
08-02-2019,16.36,16.36,0.0
09-02-2019,11.25,13.19,1.53
11-02-2019,13.40,15.55,2.15
12-02-2019,09.45,16.08,6.23
13-02-2019,11.43,16.07,4.24
14-02-2019,11.23,16.24,5.0
15-02-2019,09.00,16.17,7.17
16-02-2019,09.16,13.14,3.57
18-02-2019,10.32,16.10,5.38
19-02-2019,09.58,12.53,2.54
20-02-2019,10.00,16.14,6.14
21-02-2019,11.07,15.49,4.41
22-02-2019,10.37,16.18,5.40
23-02-2019,09.00,13.32,4.32
25-02-2019,10.53,16.22,5.28
26-02-2019,09.28,15.53,6.25
27-02-2019,10.25,15.43,5.17
