BOX-18,53.35
BOX-191,188.20
BOX-215,102.13
BOX-216,0.0
BOX-217,150.10
BOX-219,144.44
BOX-220,7.5
BOX-225,93.20
BOX-227,69.41
BOX-229,4.19
BOX-231,70.57
BOX-232,0.0
BOX-233,204.42
BOX-235,48.46
BOX-238,83.36
BOX-239,132.43
BOX-241,93.13
BOX-244,130.58
BOX-247,152.31
BOX-249,60.42
BOX-251,130.5
BOX-253,112.26
BOX-254,100.38
BOX-255,119.0
BOX-257,105.55
BOX-258,68.29
BOX-260,201.16
BOX-263,201.2
BOX-264,185.23
BOX-266,107.31
BOX-267,201.45
BOX-269,200.36
BOX-271,122.26
BOX-273,201.23
BOX-277,178.44
BOX-278,193.42
BOX-279,131.36
BOX-283,110.18
BOX-285,201.1
BOX-286,140.23
BOX-287,0.0
BOX-288,106.22
BOX-289,212.57
BOX-290,96.33
BOX-292,201.51
BOX-293,158.29
BOX-295,150.46
BOX-297,24.51
BOX-299,133.3
BOX-300,109.59
BOX-301,210.20
BOX-302,0.0
BOX-328,145.0
BOX-329,2.26
BOX-330,142.56
BOX-331,167.8
BOX-332,129.37
BOX-333,26.42
BOX-340,147.2
BOX-62,206.23
