01-06-2020,10.42,15.57,5.14
02-06-2020,00.00,00.00,00.00
03-06-2020,10.44,14.00,3.15
04-06-2020,10.57,10.59,0.1
05-06-2020,00.00,00.00,00.00
06-06-2020,00.00,00.00,00.00
08-06-2020,10.36,14.04,3.27
09-06-2020,00.00,00.00,00.00
10-06-2020,00.00,00.00,00.00
11-06-2020,00.00,00.00,00.00
12-06-2020,00.00,00.00,00.00
13-06-2020,00.00,00.00,00.00
15-06-2020,10.37,15.53,5.15
16-06-2020,00.00,00.00,00.00
17-06-2020,10.33,10.33,0.0
18-06-2020,00.00,00.00,00.00
19-06-2020,00.00,00.00,00.00
20-06-2020,00.00,00.00,00.00
22-06-2020,10.30,14.32,4.1
23-06-2020,00.00,00.00,00.00
24-06-2020,00.00,00.00,00.00
25-06-2020,12.59,16.08,3.8
26-06-2020,00.00,00.00,00.00
27-06-2020,00.00,00.00,00.00
29-06-2020,10.30,15.09,4.38
30-06-2020,00.00,00.00,00.00
