01-06-2020,13.17,16.57,3.39
02-06-2020,15.12,15.12,00.00
03-06-2020,13.01,13.01,00.00
04-06-2020,09.40,16.42,7.1
05-06-2020,12.50,12.50,00.00
06-06-2020,00.00,00.00,00.00
08-06-2020,10.06,15.22,5.15
09-06-2020,10.17,16.45,6.27
10-06-2020,09.00,16.55,7.55
11-06-2020,00.00,00.00,00.00
12-06-2020,12.14,15.44,3.29
13-06-2020,09.00,07.05,22.5
15-06-2020,09.56,16.18,6.21
16-06-2020,09.00,15.55,6.55
17-06-2020,09.00,15.18,6.18
18-06-2020,09.00,15.32,6.32
19-06-2020,09.00,15.48,6.48
20-06-2020,09.00,12.05,3.5
22-06-2020,10.14,16.20,6.5
23-06-2020,09.00,14.44,5.44
24-06-2020,12.12,18.00,5.47
25-06-2020,10.08,12.05,1.56
26-06-2020,10.16,15.48,5.31
27-06-2020,11.49,11.49,00.00
