01-04-2019,09.52,16.51,6.58
02-04-2019,12.57,17.19,4.21
03-04-2019,13.53,15.54,2.0
04-04-2019,09.40,17.40,7.59
05-04-2019,09.03,16.04,7.0
06-04-2019,11.42,11.42,00.00
08-04-2019,11.27,16.20,4.52
09-04-2019,13.40,17.29,3.48
10-04-2019,13.17,13.59,0.41
11-04-2019,13.34,16.25,2.50
12-04-2019,07.00,17.36,10.36
13-04-2019,07.00,13.03,6.3
15-04-2019,09.17,12.27,3.9
16-04-2019,09.05,17.10,8.4
17-04-2019,09.04,17.34,8.29
18-04-2019,07.31,15.29,7.57
19-04-2019,08.22,17.34,9.11
20-04-2019,00.00,00.00,00.00
22-04-2019,00.00,00.00,00.00
23-04-2019,11.33,14.23,2.49
24-04-2019,14.01,14.01,00.00
