01-08-2019,09.00,17.51,8.51
02-08-2019,09.00,17.53,8.53
03-08-2019,09.00,13.48,4.48
05-08-2019,09.00,17.56,8.56
06-08-2019,09.00,17.56,8.56
07-08-2019,09.00,17.50,8.50
08-08-2019,09.00,17.49,8.49
09-08-2019,09.00,17.53,8.53
10-08-2019,09.00,13.50,4.50
12-08-2019,09.00,17.50,8.50
13-08-2019,09.00,17.52,8.52
14-08-2019,09.00,17.48,8.48
15-08-2019,00.00,00.00,00.00
16-08-2019,09.00,18.00,9.0
17-08-2019,09.00,13.53,4.53
19-08-2019,09.00,17.50,8.50
20-08-2019,09.00,17.56,8.56
21-08-2019,09.00,18.00,9.0
22-08-2019,09.00,18.00,9.0
23-08-2019,09.00,16.44,7.44
24-08-2019,09.00,13.48,4.48
26-08-2019,09.00,17.58,8.58
27-08-2019,09.00,13.53,4.52
