01-08-2020,00.00,00.00,00.00
03-08-2020,14.32,14.32,00.00
04-08-2020,12.15,12.15,00.00
05-08-2020,11.11,14.35,3.23
06-08-2020,12.10,15.58,3.47
07-08-2020,10.21,16.33,6.11
08-08-2020,12.52,12.52,00.00
10-08-2020,12.37,12.37,00.00
11-08-2020,09.42,14.36,4.53
12-08-2020,10.44,15.39,4.54
13-08-2020,11.40,14.58,3.17
14-08-2020,11.54,11.54,00.00
15-08-2020,00.00,00.00,00.00
17-08-2020,11.16,16.22,5.5
18-08-2020,13.52,13.52,00.00
19-08-2020,12.45,12.45,00.00
20-08-2020,11.45,15.07,3.21
21-08-2020,11.20,16.30,5.9
22-08-2020,12.24,12.24,00.00
24-08-2020,11.44,16.23,4.38
25-08-2020,10.39,12.58,2.18
