01-02-2020,12.30,12.30,00.00
03-02-2020,12.17,15.35,3.17
04-02-2020,12.41,16.10,3.28
05-02-2020,12.35,12.35,00.00
06-02-2020,15.42,15.42,00.00
07-02-2020,11.26,15.32,4.5
08-02-2020,12.46,12.46,00.00
10-02-2020,14.57,14.57,00.00
11-02-2020,13.51,13.51,00.00
12-02-2020,10.36,16.32,5.55
13-02-2020,11.28,11.28,00.00
14-02-2020,15.16,15.16,00.00
15-02-2020,12.04,12.04,00.00
17-02-2020,14.48,14.48,0.0
18-02-2020,13.59,13.59,00.00
19-02-2020,14.21,14.21,00.00
20-02-2020,10.59,16.29,5.29
21-02-2020,14.20,14.20,00.00
22-02-2020,11.18,11.18,00.00
