BOX-101,144.16
BOX-102,0.0
BOX-103,63.52
BOX-110,5.47
BOX-111,0.0
BOX-113,122.6
BOX-116,95.19
BOX-124,178.20
BOX-133,0.0
BOX-134,187.13
BOX-135,125.0
BOX-140,72.51
BOX-142,173.1
BOX-143,8.13
BOX-146,25.49
BOX-147,196.39
BOX-148,0.0
BOX-149,20.30
BOX-150,27.15
BOX-151,76.32
BOX-154,24.48
BOX-155,178.10
BOX-157,75.28
BOX-158,133.36
BOX-161,99.19
BOX-162,138.20
BOX-163,24.53
BOX-164,74.0
BOX-167,0.0
BOX-168,113.12
BOX-170,69.25
BOX-172,67.13
BOX-175,0.0
BOX-176,96.19
BOX-179,71.49
BOX-17,167.30
BOX-180,86.27
BOX-182,14.51
BOX-189,75.35
BOX-18,178.10
BOX-191,180.3
BOX-192,146.38
BOX-193,115.42
BOX-196,69.10
BOX-197,81.50
BOX-198,93.18
BOX-19,0.0
BOX-200,182.18
BOX-203,187.32
BOX-205,105.7
BOX-207,89.19
BOX-208,84.22
BOX-209,7.37
BOX-211,67.48
BOX-212,97.25
BOX-213,67.59
BOX-215,185.2
BOX-216,125.37
BOX-217,154.18
BOX-219,149.43
BOX-21,0.0
BOX-220,114.41
BOX-225,106.30
BOX-226,0.0
BOX-227,18.28
BOX-229,21.0
BOX-231,38.25
BOX-233,46.1
BOX-235,0.0
BOX-238,140.45
BOX-239,0.0
BOX-241,121.32
BOX-244,129.31
BOX-249,80.40
BOX-251,115.47
BOX-253,101.32
BOX-254,113.29
BOX-255,110.27
BOX-257,87.25
BOX-258,75.20
BOX-260,175.29
BOX-263,181.9
BOX-264,0.0
BOX-266,114.59
BOX-267,207.23
BOX-269,183.34
BOX-271,70.51
BOX-273,182.28
BOX-277,183.19
BOX-279,107.36
BOX-27,98.52
BOX-283,160.13
BOX-285,176.9
BOX-286,143.46
BOX-287,0.0
BOX-288,38.55
BOX-289,182.59
BOX-28,123.44
BOX-290,48.33
BOX-292,157.19
BOX-293,134.15
BOX-295,105.22
BOX-297,23.29
BOX-299,82.56
BOX-300,180.17
BOX-301,188.58
BOX-302,0.0
BOX-31,183.27
BOX-326,114.44
BOX-327,56.56
BOX-328,167.46
BOX-330,81.49
BOX-331,146.51
BOX-333,3.46
BOX-334,11.40
BOX-336,46.36
BOX-338,31.45
BOX-33,150.1
BOX-35,26.34
BOX-36,84.31
BOX-39,190.59
BOX-44,143.50
BOX-51,111.12
BOX-52,189.44
BOX-59,139.21
BOX-61,162.59
BOX-62,179.23
BOX-63,200.36
BOX-64,0.0
BOX-65,295.39
BOX-66,28.47
BOX-67,152.37
BOX-71,116.12
BOX-74,0.0
BOX-76,19.38
BOX-77,1.24
BOX-83,0.0
BOX-85,139.2
BOX-87,164.25
BOX-96,98.43
