BOX-18,12.39,14.00,1.20
BOX-62,09.00,13.57,4.57
BOX-191,09.00,13.52,4.52
BOX-215,00.00,00.00,00.00
BOX-328,09.00,14.00,5.0
BOX-329,00.00,00.00,00.00
BOX-216,00.00,00.00,00.00
BOX-217,11.36,13.23,1.46
BOX-219,09.04,14.00,4.55
BOX-220,10.03,14.00,3.56
BOX-225,00.00,00.00,00.00
BOX-227,00.00,00.00,00.00
BOX-229,12.17,12.17,00.00
BOX-231,12.55,12.55,00.00
BOX-232,00.00,00.00,00.00
BOX-233,12.34,14.00,1.25
BOX-235,10.31,12.31,1.59
BOX-238,10.26,13.16,2.49
BOX-239,00.00,00.00,00.00
BOX-241,00.00,00.00,00.00
BOX-244,09.10,12.22,3.11
BOX-247,00.00,00.00,00.00
BOX-249,09.28,09.28,00.00
BOX-251,10.44,13.14,2.29
BOX-253,09.51,10.35,0.43
BOX-330,11.51,11.51,00.00
BOX-254,09.01,13.25,4.23
BOX-255,11.29,12.16,0.46
BOX-331,09.26,13.26,3.59
BOX-257,12.48,12.49,0.0
BOX-258,00.00,00.00,00.00
BOX-260,09.00,13.52,4.52
BOX-263,09.00,13.55,4.55
BOX-264,00.00,00.00,00.00
BOX-266,00.00,00.00,00.00
BOX-267,09.00,13.55,4.55
BOX-269,09.00,13.29,4.29
BOX-271,09.00,13.16,4.16
BOX-273,09.00,12.51,3.51
BOX-277,09.00,13.50,4.50
BOX-278,09.00,13.55,4.55
BOX-279,09.00,10.16,1.16
BOX-283,09.00,13.11,4.11
BOX-285,13.31,13.31,00.00
BOX-286,09.00,13.15,4.15
BOX-287,00.00,00.00,00.00
BOX-332,00.00,00.00,00.00
BOX-288,00.00,00.00,00.00
BOX-289,09.00,13.55,4.55
BOX-290,10.25,12.26,2.0
BOX-292,09.00,13.50,4.50
BOX-333,00.00,00.00,00.00
BOX-293,09.17,13.26,4.8
BOX-295,09.50,13.00,3.9
BOX-297,12.33,12.33,00.00
BOX-299,09.00,13.05,4.5
BOX-300,09.00,08.58,23.58
BOX-301,09.00,14.00,5.0
BOX-302,00.00,00.00,00.00
BOX-340,00.00,00.00,00.00
