01-02-2019,07.00,17.12,10.12
02-02-2019,07.00,13.12,6.12
04-02-2019,07.00,18.01,11.1
08-02-2019,07.00,18.04,11.4
09-02-2019,07.00,10.13,3.13
11-02-2019,07.00,17.08,10.8
12-02-2019,07.00,17.13,10.13
13-02-2019,07.00,18.10,11.10
14-02-2019,07.00,18.02,11.2
15-02-2019,07.00,16.13,9.13
16-02-2019,07.00,14.13,7.13
18-02-2019,07.00,18.01,11.1
19-02-2019,07.00,18.14,11.14
20-02-2019,07.00,18.08,11.8
21-02-2019,07.00,13.49,6.49
22-02-2019,07.00,18.08,11.8
23-02-2019,07.00,12.59,5.59
25-02-2019,07.00,18.10,11.10
26-02-2019,07.00,17.36,10.36
