BOX-3,10.46,14.16,3.29
BOX-4,07.00,16.00,9.0
BOX-6,07.15,16.58,9.42
BOX-7,07.00,16.28,9.28
BOX-8,07.00,17.32,10.32
BOX-9,09.16,16.00,6.43
BOX-11,07.44,14.59,7.14
BOX-12,07.00,16.05,9.5
BOX-13,08.34,16.16,7.41
BOX-14,07.00,16.38,9.38
BOX-15,00.00,00.00,00.00
BOX-22,09.53,15.46,5.52
BOX-24,07.00,17.11,10.11
BOX-25,07.00,16.44,9.44
BOX-26,07.00,17.19,10.19
BOX-30,11.54,14.45,2.50
BOX-38,11.01,17.22,6.20
BOX-42,00.00,00.00,00.00
BOX-50,07.00,14.30,7.30
BOX-57,07.00,17.14,10.14
BOX-58,00.00,00.00,00.00
BOX-60,08.04,11.56,3.51
BOX-69,07.00,05.37,22.37
BOX-94,07.00,17.15,10.15
BOX-95,11.07,11.07,00.00
BOX-104,08.21,14.47,6.25
BOX-114,08.33,13.42,5.8
BOX-115,07.53,16.37,8.43
BOX-118,07.00,13.40,6.40
BOX-122,07.00,07.30,0.30
BOX-123,00.00,00.00,00.00
BOX-126,10.11,14.30,4.18
BOX-128,12.05,12.05,00.00
BOX-130,07.41,12.34,4.52
BOX-132,07.00,17.51,10.51
BOX-183,00.00,00.00,00.00
BOX-184,00.00,00.00,00.00
