01-03-2018,09.00,17.15,8.15
02-03-2018,09.00,17.18,8.18
03-03-2018,10.35,13.36,3.0
05-03-2018,09.10,17.15,8.5
06-03-2018,09.00,15.20,6.20
07-03-2018,09.00,17.50,8.50
08-03-2018,09.00,17.23,8.23
09-03-2018,09.00,17.45,8.45
10-03-2018,09.14,12.56,3.42
12-03-2018,10.18,17.24,7.5
13-03-2018,09.00,17.26,8.26
14-03-2018,09.00,17.51,8.51
15-03-2018,09.03,15.15,6.12
16-03-2018,09.02,17.38,8.35
17-03-2018,09.03,13.23,4.20
19-03-2018,09.04,16.57,7.52
20-03-2018,09.00,17.34,8.34
21-03-2018,09.00,17.58,8.58
22-03-2018,09.00,17.08,8.8
23-03-2018,09.00,17.30,8.30
24-03-2018,10.31,12.43,2.12
26-03-2018,09.00,15.13,6.13
27-03-2018,11.28,17.10,5.42
28-03-2018,09.00,17.57,8.57
