BOX-3,07.00,16.59,9.59
BOX-4,07.00,17.06,10.6
BOX-6,07.00,18.03,11.3
BOX-7,07.00,16.54,9.54
BOX-8,11.16,18.10,6.53
BOX-9,09.35,17.52,8.17
BOX-11,07.00,18.06,11.6
BOX-12,07.00,18.17,11.17
BOX-13,07.00,16.04,9.4
BOX-14,07.00,17.45,10.45
BOX-15,00.00,00.00,00.00
BOX-16,00.00,00.00,00.00
BOX-22,07.02,17.45,10.42
BOX-24,07.00,18.12,11.12
BOX-25,07.00,17.25,10.25
BOX-26,07.00,17.50,10.50
BOX-38,08.48,17.22,8.34
BOX-42,00.00,00.00,00.00
BOX-50,00.00,00.00,00.00
BOX-57,07.00,18.04,11.4
BOX-58,09.16,16.59,7.42
BOX-60,07.00,16.13,9.13
BOX-69,07.00,05.39,22.39
BOX-94,07.00,17.49,10.49
BOX-104,00.00,00.00,00.00
BOX-114,07.30,17.17,9.47
BOX-115,10.53,17.55,7.2
BOX-118,07.00,16.53,9.53
BOX-122,12.17,12.17,0.0
BOX-123,08.32,17.54,9.21
BOX-128,07.00,15.58,8.58
BOX-130,12.10,12.10,0.0
BOX-132,07.00,18.02,11.2
