01-06-2019,09.15,13.27,4.11
03-06-2019,08.16,14.32,6.15
04-06-2019,10.11,17.19,7.7
05-06-2019,07.52,17.23,9.30
06-06-2019,08.25,17.46,9.20
07-06-2019,08.34,15.43,7.8
08-06-2019,08.28,12.49,4.20
10-06-2019,07.10,15.19,8.8
11-06-2019,07.53,16.25,8.31
12-06-2019,08.09,16.05,00.00
13-06-2019,08.27,17.16,8.48
14-06-2019,08.18,16.04,7.45
15-06-2019,08.05,13.40,5.34
17-06-2019,08.36,16.32,7.55
18-06-2019,09.07,17.48,8.40
19-06-2019,12.39,17.07,4.27
20-06-2019,00.00,00.00,00.00
21-06-2019,08.20,17.11,8.50
22-06-2019,07.17,13.58,6.40
24-06-2019,08.05,17.28,9.22
25-06-2019,11.30,17.27,5.56
26-06-2019,08.34,17.41,9.6
27-06-2019,08.44,17.27,8.42
28-06-2019,08.02,17.29,9.26
29-06-2019,08.44,12.13,3.28
