01-08-2020,07.00,05.30,22.30
03-08-2020,00.00,00.00,00.00
04-08-2020,17.05,17.05,00.00
05-08-2020,07.00,05.37,22.37
06-08-2020,07.00,05.34,22.34
07-08-2020,07.00,05.35,22.35
08-08-2020,07.00,05.34,22.34
10-08-2020,00.00,00.00,00.00
11-08-2020,00.00,00.00,00.00
12-08-2020,07.00,05.36,22.36
13-08-2020,07.00,05.36,22.36
14-08-2020,07.00,05.33,22.33
15-08-2020,00.00,00.00,00.00
17-08-2020,00.00,00.00,00.00
18-08-2020,00.00,00.00,00.00
19-08-2020,00.00,00.00,00.00
20-08-2020,00.00,00.00,00.00
