02-03-2020,09.00,17.50,8.50
03-03-2020,09.00,17.53,8.53
04-03-2020,09.00,17.56,8.56
05-03-2020,09.00,17.56,8.56
06-03-2020,09.00,17.54,8.54
07-03-2020,09.00,14.00,5.0
09-03-2020,09.00,17.55,8.55
10-03-2020,09.00,17.49,8.49
11-03-2020,09.00,17.54,8.54
12-03-2020,09.00,17.53,8.53
13-03-2020,09.00,17.55,8.55
14-03-2020,09.07,09.07,00.00
16-03-2020,00.00,00.00,00.00
17-03-2020,13.06,13.06,00.00
18-03-2020,00.00,00.00,00.00
19-03-2020,10.57,10.57,00.00
20-03-2020,00.00,00.00,00.00
21-03-2020,00.00,00.00,00.00
23-03-2020,00.00,00.00,00.00
24-03-2020,13.48,13.48,00.00
25-03-2020,00.00,00.00,00.00
26-03-2020,13.54,13.54,00.00
27-03-2020,00.00,00.00,00.00
28-03-2020,00.00,00.00,00.00
