BOX-3,07.00,17.20,10.20
BOX-4,07.00,18.00,11.0
BOX-6,07.00,17.55,10.55
BOX-7,07.02,17.16,10.13
BOX-8,09.27,18.00,8.32
BOX-9,10.26,17.39,7.12
BOX-11,07.00,17.48,10.48
BOX-12,07.53,17.52,9.58
BOX-13,07.00,17.48,10.48
BOX-14,07.00,17.48,10.48
BOX-15,00.00,00.00,00.00
BOX-22,07.00,17.28,10.28
BOX-24,07.00,18.00,11.0
BOX-25,07.00,17.43,10.43
BOX-26,07.00,17.54,10.54
BOX-30,10.17,17.55,7.37
BOX-38,07.00,15.54,8.54
BOX-42,00.00,00.00,00.00
BOX-50,07.55,15.13,7.17
BOX-57,07.00,17.56,10.56
BOX-58,15.16,15.16,00.00
BOX-60,07.00,16.09,9.9
BOX-69,07.23,17.31,10.7
BOX-94,07.00,17.48,10.48
BOX-95,07.00,18.00,11.0
BOX-104,00.00,00.00,00.00
BOX-114,11.27,17.22,5.54
BOX-115,07.00,17.45,10.45
BOX-118,07.00,18.00,11.0
BOX-122,07.40,07.40,00.00
BOX-123,00.00,00.00,00.00
BOX-126,08.17,14.51,6.33
BOX-128,09.38,15.53,6.14
BOX-130,11.21,11.22,0.0
BOX-132,09.59,18.00,8.0
BOX-183,00.00,00.00,00.00
BOX-184,00.00,00.00,00.00
