01-04-2019,07.13,14.10,6.56
02-04-2019,08.03,17.18,9.14
03-04-2019,07.48,14.33,6.44
04-04-2019,09.45,17.09,7.23
05-04-2019,07.42,14.35,6.52
06-04-2019,07.00,13.04,6.4
08-04-2019,07.00,14.17,7.17
09-04-2019,07.00,17.15,10.15
10-04-2019,07.00,14.24,7.24
11-04-2019,12.59,17.15,4.15
12-04-2019,10.05,17.05,6.59
13-04-2019,08.27,13.08,4.40
15-04-2019,07.00,14.31,7.31
16-04-2019,08.15,17.08,8.52
17-04-2019,08.00,14.40,6.39
18-04-2019,08.53,17.22,8.28
19-04-2019,07.00,13.47,6.47
20-04-2019,08.00,12.24,4.23
22-04-2019,00.00,00.00,00.00
23-04-2019,09.51,14.49,4.57
24-04-2019,09.50,17.00,7.9
25-04-2019,09.46,17.07,7.20
26-04-2019,07.00,17.17,10.17
27-04-2019,07.00,12.00,5.0
