02-03-2020,07.00,18.00,11.0
03-03-2020,07.00,17.50,10.50
04-03-2020,07.00,18.00,11.0
05-03-2020,07.00,17.53,10.53
06-03-2020,07.00,17.56,10.56
07-03-2020,07.00,13.57,6.57
09-03-2020,07.00,18.00,11.0
10-03-2020,07.00,17.58,10.58
11-03-2020,07.00,18.00,11.0
12-03-2020,07.00,18.00,11.0
13-03-2020,07.00,18.00,11.0
14-03-2020,07.00,14.00,7.0
16-03-2020,07.00,15.24,8.24
17-03-2020,07.00,17.50,10.50
18-03-2020,07.00,13.29,6.29
19-03-2020,07.00,14.02,7.2
20-03-2020,07.00,14.42,7.42
21-03-2020,07.00,14.00,7.0
23-03-2020,07.00,16.40,9.40
24-03-2020,07.00,16.43,9.43
25-03-2020,07.00,16.39,9.39
26-03-2020,07.00,16.39,9.39
27-03-2020,11.00,15.49,4.48
28-03-2020,07.00,12.38,5.38
