BOX-3,00.00,00.00,00.00
BOX-4,07.00,13.26,6.26
BOX-6,07.00,14.00,7.0
BOX-7,07.09,13.43,6.33
BOX-8,07.00,07.00,00.00
BOX-9,09.33,13.35,4.1
BOX-11,07.00,13.58,6.58
BOX-12,07.00,12.05,5.5
BOX-13,08.21,13.56,5.34
BOX-14,07.00,13.49,6.49
BOX-15,00.00,00.00,00.00
BOX-16,00.00,00.00,00.00
BOX-22,07.00,12.10,5.10
BOX-24,07.00,14.00,7.0
BOX-25,07.37,14.00,6.22
BOX-26,07.00,13.47,6.47
BOX-38,09.12,13.59,4.46
BOX-42,00.00,00.00,00.00
BOX-50,00.00,00.00,00.00
BOX-57,07.00,14.00,7.0
BOX-58,07.00,13.09,6.9
BOX-60,07.00,13.57,6.57
BOX-69,07.00,13.57,6.57
BOX-94,07.00,13.52,6.52
BOX-104,13.47,13.47,00.00
BOX-114,12.14,12.14,00.00
BOX-115,11.32,12.59,1.26
BOX-118,07.00,14.00,7.0
BOX-122,08.34,08.34,00.00
BOX-123,08.55,13.25,4.29
BOX-128,07.00,12.57,5.57
BOX-130,09.21,11.27,2.5
BOX-132,08.10,13.42,5.31
