BOX-3,07.00,17.01,10.1
BOX-4,07.55,17.56,10.0
BOX-6,09.41,15.42,6.0
BOX-7,07.32,17.40,10.7
BOX-8,07.00,18.00,11.0
BOX-9,09.20,14.29,5.8
BOX-11,07.00,17.23,10.23
BOX-12,07.00,17.35,10.35
BOX-13,09.19,13.00,3.40
BOX-14,08.46,17.39,8.52
BOX-15,00.00,00.00,00.00
BOX-22,11.51,15.40,3.48
BOX-24,07.00,17.19,10.19
BOX-25,07.00,13.19,6.19
BOX-26,07.00,16.27,9.27
BOX-30,07.00,16.31,9.31
BOX-38,10.41,14.09,3.27
BOX-42,00.00,00.00,00.00
BOX-50,00.00,00.00,00.00
BOX-57,07.00,17.50,10.50
BOX-58,09.52,17.25,7.32
BOX-60,11.34,16.43,5.8
BOX-69,00.00,00.00,00.00
BOX-94,07.00,18.00,11.0
BOX-95,07.39,18.00,10.20
BOX-104,11.27,15.36,4.8
BOX-114,11.31,14.30,2.58
BOX-115,10.44,16.55,6.11
BOX-118,07.00,17.53,10.53
BOX-122,00.00,00.00,00.00
BOX-123,00.00,00.00,00.00
BOX-126,11.44,15.12,3.27
BOX-128,10.41,16.02,5.20
BOX-130,08.52,14.32,5.39
BOX-132,08.44,17.55,9.10
BOX-183,00.00,00.00,00.00
BOX-184,00.00,00.00,00.00
