BOX-18,9.9
BOX-215,0.0
BOX-216,0.0
BOX-217,8.56
BOX-219,0.39
BOX-220,7.35
BOX-225,5.12
BOX-227,4.8
BOX-229,0.0
BOX-231,8.51
BOX-232,7.9
BOX-233,0.23
BOX-235,7.33
BOX-238,0.0
BOX-239,0.0
BOX-241,8.53
BOX-244,6.45
BOX-247,0.0
BOX-249,6.52
BOX-251,5.44
BOX-253,7.55
BOX-254,3.58
BOX-255,7.29
BOX-257,0.0
BOX-258,4.21
BOX-260,6.54
BOX-263,1.45
BOX-264,7.57
BOX-266,0.0
BOX-267,8.59
BOX-269,8.55
BOX-271,5.47
BOX-273,9.2
BOX-277,8.46
BOX-278,6.28
BOX-279,8.45
BOX-283,0.0
BOX-285,8.51
BOX-286,5.55
BOX-287,8.29
BOX-288,5.39
BOX-289,8.59
BOX-290,4.52
BOX-292,8.49
BOX-293,8.49
BOX-295,6.42
BOX-297,7.25
BOX-299,6.29
BOX-300,4.50
BOX-301,9.15
BOX-302,0.0
BOX-328,3.14
BOX-329,0.0
BOX-330,8.59
BOX-331,7.42
BOX-332,0.0
BOX-333,1.12
BOX-340,0.0
BOX-62,8.7
