01-05-2019,00.00,00.00,00.00
02-05-2019,07.00,16.47,9.47
03-05-2019,00.00,00.00,00.00
04-05-2019,07.00,13.49,6.49
06-05-2019,07.00,15.46,8.46
07-05-2019,07.00,18.00,11.0
08-05-2019,07.00,15.53,8.53
09-05-2019,07.00,18.00,11.0
10-05-2019,07.00,13.57,6.57
11-05-2019,07.00,14.00,7.0
13-05-2019,08.00,17.21,9.20
14-05-2019,07.00,18.00,11.0
15-05-2019,07.00,16.54,9.54
16-05-2019,07.00,18.00,11.0
17-05-2019,07.00,15.26,8.26
18-05-2019,07.00,13.06,6.6
20-05-2019,07.00,18.00,11.0
21-05-2019,11.14,13.38,2.23
22-05-2019,07.00,18.00,11.0
23-05-2019,08.02,17.15,9.12
24-05-2019,07.00,18.00,11.0
25-05-2019,09.45,11.44,1.58
27-05-2019,10.16,15.52,5.35
28-05-2019,07.00,16.56,9.56
29-05-2019,09.10,17.46,8.35
