BOX-3,10.09,15.27,5.17
BOX-4,07.00,16.57,9.57
BOX-6,07.42,18.00,10.17
BOX-7,07.55,16.00,8.4
BOX-8,07.00,17.43,10.43
BOX-9,09.15,17.38,8.22
BOX-11,07.00,17.00,10.0
BOX-12,07.08,16.37,9.28
BOX-13,07.00,14.45,7.45
BOX-14,07.00,11.07,4.7
BOX-15,07.00,16.37,9.37
BOX-22,08.17,15.29,7.11
BOX-24,07.00,17.29,10.29
BOX-25,07.00,15.08,8.8
BOX-26,07.00,16.12,9.12
BOX-30,07.00,16.00,9.0
BOX-38,11.44,11.44,00.00
BOX-42,00.00,00.00,00.00
BOX-50,07.00,14.33,7.33
BOX-57,07.00,17.46,10.46
BOX-58,07.46,16.21,8.34
BOX-60,07.00,12.00,5.0
BOX-69,00.00,00.00,00.00
BOX-94,07.00,16.56,9.56
BOX-95,07.00,14.15,7.15
BOX-104,00.00,00.00,00.00
BOX-114,10.09,16.02,5.52
BOX-115,12.04,17.03,4.58
BOX-118,07.00,17.25,10.25
BOX-122,00.00,00.00,00.00
BOX-123,07.29,15.03,7.33
BOX-126,08.20,16.02,7.41
BOX-128,10.21,15.08,4.46
BOX-130,00.00,00.00,00.00
BOX-132,07.00,17.22,10.22
BOX-183,00.00,00.00,00.00
BOX-184,00.00,00.00,00.00
