BOX-101,52.38
BOX-102,0.0
BOX-103,87.34
BOX-110,5.6
BOX-111,0.0
BOX-113,4.41
BOX-116,94.42
BOX-124,188.4
BOX-133,0.0
BOX-134,28.42
BOX-135,109.56
BOX-140,15.10
BOX-142,6.56
BOX-143,0.0
BOX-146,18.55
BOX-147,181.15
BOX-148,0.0
BOX-149,0.0
BOX-150,16.38
BOX-151,127.55
BOX-154,1.49
BOX-155,11.11
BOX-157,6.40
BOX-158,44.52
BOX-161,32.38
BOX-162,14.27
BOX-163,3.14
BOX-164,22.40
BOX-167,0.0
BOX-168,33.56
BOX-170,62.4
BOX-172,19.17
BOX-175,0.0
BOX-176,75.57
BOX-179,16.44
BOX-17,161.7
BOX-180,50.23
BOX-182,3.39
BOX-189,30.32
BOX-18,58.47
BOX-191,50.15
BOX-192,115.44
BOX-193,26.59
BOX-196,62.24
BOX-197,84.41
BOX-198,55.44
BOX-19,0.0
BOX-200,37.48
BOX-203,148.3
BOX-205,0.0
BOX-207,56.52
BOX-208,21.25
BOX-209,7.16
BOX-211,3.24
BOX-212,136.11
BOX-213,77.37
BOX-215,15.32
BOX-216,133.29
BOX-217,41.15
BOX-219,148.44
BOX-21,0.0
BOX-220,36.0
BOX-225,34.58
BOX-226,0.0
BOX-227,3.32
BOX-229,11.50
BOX-231,7.13
BOX-233,53.2
BOX-235,0.0
BOX-238,59.45
BOX-239,0.0
BOX-241,0.0
BOX-244,43.16
BOX-249,29.42
BOX-251,25.53
BOX-253,47.32
BOX-254,5.42
BOX-255,24.38
BOX-257,11.8
BOX-258,26.29
BOX-260,172.55
BOX-263,94.53
BOX-264,0.0
BOX-266,30.30
BOX-267,36.34
BOX-269,0.0
BOX-271,47.1
BOX-273,131.14
BOX-277,35.50
BOX-279,67.31
BOX-27,48.8
BOX-283,43.12
BOX-285,79.22
BOX-286,39.15
BOX-287,0.0
BOX-288,0.0
BOX-289,40.57
BOX-28,121.50
BOX-290,18.5
BOX-292,45.6
BOX-293,75.56
BOX-295,32.12
BOX-297,22.4
BOX-299,35.22
BOX-300,55.10
BOX-301,0.0
BOX-302,0.0
BOX-31,146.29
BOX-326,103.56
BOX-327,18.25
BOX-328,82.45
BOX-330,46.42
BOX-331,44.3
BOX-333,19.17
BOX-334,23.9
BOX-336,85.42
BOX-338,18.25
BOX-33,53.40
BOX-35,46.56
BOX-36,15.39
BOX-39,294.28
BOX-44,32.44
BOX-51,29.51
BOX-52,20.15
BOX-59,99.21
BOX-61,110.15
BOX-62,95.47
BOX-63,0.0
BOX-64,0.0
BOX-65,112.43
BOX-66,19.31
BOX-67,169.44
BOX-71,70.26
BOX-74,0.0
BOX-76,2.48
BOX-77,0.0
BOX-83,0.0
BOX-85,80.6
BOX-87,146.14
BOX-96,147.41
