BOX-17,09.00,17.20,8.20
BOX-18,09.00,18.00,9.0
BOX-21,00.00,00.00,00.00
BOX-27,12.02,12.02,00.00
BOX-28,09.00,15.46,6.46
BOX-31,09.00,17.52,8.52
BOX-33,09.00,13.38,4.38
BOX-35,12.54,16.14,3.19
BOX-36,10.40,14.17,3.36
BOX-39,09.00,18.00,9.0
BOX-44,09.00,13.12,4.12
BOX-51,00.00,00.00,00.00
BOX-52,17.43,17.43,00.00
BOX-59,11.15,17.42,6.26
BOX-61,13.48,13.48,00.00
BOX-62,12.55,18.00,5.4
BOX-63,09.07,17.52,8.44
BOX-64,00.00,00.00,00.00
BOX-65,09.29,15.22,5.52
BOX-66,12.44,16.58,4.13
BOX-67,11.25,17.07,5.41
BOX-71,09.33,16.13,6.39
BOX-74,00.00,00.00,00.00
BOX-76,00.00,00.00,00.00
BOX-77,09.27,15.14,5.46
BOX-83,00.00,00.00,00.00
BOX-85,12.32,15.17,2.44
BOX-87,09.00,18.00,9.0
BOX-96,09.00,15.45,6.45
BOX-101,09.00,14.47,5.47
BOX-102,00.00,00.00,00.00
BOX-103,12.33,12.33,00.00
BOX-19,00.00,00.00,00.00
BOX-110,00.00,00.00,00.00
BOX-111,11.05,11.05,00.00
BOX-113,09.58,16.30,6.31
BOX-116,09.06,14.29,5.22
BOX-124,09.00,17.22,8.22
BOX-133,00.00,00.00,00.00
BOX-134,09.00,17.54,8.54
BOX-135,09.00,17.21,8.21
BOX-140,12.39,12.39,00.00
BOX-142,09.00,17.49,8.49
BOX-143,15.50,15.50,00.00
BOX-146,15.42,18.00,2.17
BOX-147,09.34,18.00,8.25
BOX-148,00.00,00.00,00.00
BOX-149,12.55,12.55,00.00
BOX-150,00.00,00.00,00.00
BOX-151,11.33,15.59,4.25
BOX-154,00.00,00.00,00.00
BOX-155,09.07,17.52,8.44
BOX-157,12.18,16.46,4.27
BOX-158,12.27,17.01,4.33
BOX-161,09.44,16.41,6.56
BOX-162,09.41,16.29,6.47
BOX-163,12.19,12.21,0.1
BOX-164,11.20,14.40,3.19
BOX-167,00.00,00.00,00.00
BOX-168,11.17,16.06,4.48
BOX-170,13.54,13.54,00.00
BOX-172,15.59,17.10,1.10
BOX-175,00.00,00.00,00.00
BOX-176,15.50,15.50,00.00
BOX-179,11.08,16.22,5.13
BOX-180,09.00,13.38,4.38
BOX-182,12.28,12.28,00.00
BOX-189,00.00,00.00,00.00
BOX-191,09.00,17.53,8.53
BOX-192,09.00,17.10,8.10
BOX-193,10.23,16.51,6.27
BOX-196,12.43,16.35,3.51
BOX-197,09.55,13.38,3.42
BOX-198,12.22,12.23,0.0
BOX-200,09.42,17.58,8.15
BOX-203,09.00,17.09,8.9
BOX-205,11.37,14.08,2.30
BOX-207,09.47,15.56,6.8
BOX-208,09.39,16.21,6.42
BOX-209,15.15,15.15,00.00
BOX-211,00.00,00.00,00.00
BOX-212,18.16,18.00,23.43
BOX-213,14.07,16.53,2.45
BOX-215,13.15,17.43,4.27
BOX-216,09.00,16.47,7.47
BOX-217,09.00,17.20,8.20
BOX-219,09.01,17.15,8.13
BOX-220,11.50,17.28,5.37
BOX-225,00.00,00.00,00.00
BOX-226,00.00,00.00,00.00
BOX-227,11.56,15.27,3.30
BOX-229,14.16,14.16,00.00
BOX-231,12.20,16.28,4.7
BOX-233,13.20,18.00,4.39
BOX-235,00.00,00.00,00.00
BOX-238,12.44,18.00,5.15
BOX-239,00.00,00.00,00.00
BOX-241,00.00,00.00,00.00
BOX-244,09.10,16.29,7.18
BOX-249,09.26,13.56,4.29
BOX-251,10.45,17.06,6.20
BOX-253,10.02,17.21,7.18
BOX-254,11.10,17.13,6.2
BOX-255,09.00,16.48,7.48
BOX-257,09.43,16.55,7.11
BOX-258,09.50,16.40,6.49
BOX-260,09.00,17.22,8.22
BOX-263,09.00,16.17,7.17
BOX-264,00.00,00.00,00.00
BOX-266,10.01,17.01,6.59
BOX-267,09.00,17.26,8.26
BOX-269,09.20,16.23,7.2
BOX-271,11.18,15.46,4.27
BOX-273,09.00,17.40,8.40
BOX-277,09.00,17.49,8.49
BOX-279,12.46,12.46,00.00
BOX-283,09.00,17.05,8.5
BOX-285,09.00,17.49,8.49
BOX-286,09.06,17.06,7.59
BOX-287,00.00,00.00,00.00
BOX-288,00.00,00.00,00.00
BOX-289,09.00,17.44,8.44
BOX-290,11.51,16.43,4.51
BOX-292,12.45,13.01,0.15
BOX-293,10.19,14.05,3.45
BOX-295,10.23,16.47,6.23
BOX-297,00.00,00.00,00.00
BOX-299,09.02,17.16,8.13
BOX-300,09.21,17.27,8.5
BOX-301,09.00,18.00,9.0
BOX-302,00.00,00.00,00.00
BOX-326,11.21,16.38,5.16
BOX-327,09.37,16.23,6.45
BOX-328,09.00,17.38,8.38
BOX-330,10.06,16.26,6.19
BOX-331,09.28,16.48,7.19
BOX-333,14.22,14.22,00.00
BOX-334,10.45,12.47,2.1
BOX-336,09.51,16.13,6.21
BOX-338,10.12,14.37,4.24
