02-03-2020,08.45,18.00,9.14
03-03-2020,07.00,16.24,9.24
04-03-2020,07.00,18.00,11.0
05-03-2020,07.00,17.41,10.41
06-03-2020,07.00,16.38,9.38
07-03-2020,07.00,13.35,6.35
09-03-2020,07.00,18.00,11.0
10-03-2020,07.00,18.00,11.0
11-03-2020,07.00,18.00,11.0
12-03-2020,07.00,18.00,11.0
13-03-2020,07.00,16.10,9.10
14-03-2020,09.33,12.34,3.0
16-03-2020,07.00,13.46,6.46
17-03-2020,07.00,14.44,7.44
18-03-2020,07.00,14.48,7.48
19-03-2020,07.00,17.12,10.12
20-03-2020,07.00,16.32,9.32
21-03-2020,07.00,13.32,6.32
23-03-2020,07.00,13.47,6.47
