BOX-101,90.56
BOX-102,0.0
BOX-103,24.8
BOX-110,5.24
BOX-111,1.1
BOX-113,43.24
BOX-116,37.1
BOX-124,82.17
BOX-133,0.0
BOX-134,51.31
BOX-135,7.23
BOX-140,37.42
BOX-142,28.31
BOX-143,0.0
BOX-146,13.30
BOX-147,70.39
BOX-148,0.0
BOX-149,21.57
BOX-150,4.46
BOX-151,57.25
BOX-154,19.51
BOX-155,43.25
BOX-157,49.18
BOX-158,55.50
BOX-161,52.15
BOX-162,0.0
BOX-163,8.18
BOX-164,16.14
BOX-167,0.0
BOX-168,12.39
BOX-170,40.58
BOX-172,50.18
BOX-175,0.0
BOX-176,44.58
BOX-179,15.12
BOX-17,71.3
BOX-180,59.2
BOX-182,0.0
BOX-189,43.6
BOX-18,20.25
BOX-191,55.18
BOX-192,54.52
BOX-193,59.27
BOX-196,42.57
BOX-197,40.29
BOX-198,42.57
BOX-19,0.0
BOX-200,44.27
BOX-203,35.23
BOX-205,2.52
BOX-207,35.0
BOX-208,21.45
BOX-209,23.53
BOX-211,12.34
BOX-212,59.19
BOX-213,48.49
BOX-215,28.31
BOX-216,45.34
BOX-217,11.40
BOX-219,41.57
BOX-21,0.0
BOX-220,67.26
BOX-225,40.47
BOX-226,0.0
BOX-227,12.30
BOX-229,5.14
BOX-231,21.51
BOX-233,6.26
BOX-235,0.0
BOX-238,55.46
BOX-239,0.0
BOX-241,0.0
BOX-244,46.6
BOX-249,50.47
BOX-251,54.28
BOX-253,63.11
BOX-254,11.21
BOX-255,43.48
BOX-257,11.18
BOX-258,44.44
BOX-260,66.5
BOX-263,0.0
BOX-264,55.33
BOX-266,49.39
BOX-267,30.2
BOX-269,0.0
BOX-271,60.16
BOX-273,68.56
BOX-277,36.36
BOX-279,37.40
BOX-27,16.50
BOX-283,64.43
BOX-285,52.53
BOX-286,60.54
BOX-287,0.0
BOX-288,0.0
BOX-289,34.56
BOX-28,19.21
BOX-290,20.57
BOX-292,76.33
BOX-293,40.24
BOX-295,0.0
BOX-297,7.59
BOX-299,42.12
BOX-300,64.45
BOX-301,0.0
BOX-302,0.0
BOX-31,64.52
BOX-326,53.45
BOX-327,14.12
BOX-328,67.42
BOX-330,77.26
BOX-331,61.54
BOX-333,0.0
BOX-334,20.14
BOX-336,33.23
BOX-338,15.9
BOX-33,87.58
BOX-35,14.10
BOX-36,9.42
BOX-39,75.8
BOX-44,49.46
BOX-51,10.2
BOX-52,0.0
BOX-59,34.42
BOX-61,39.41
BOX-62,44.51
BOX-63,0.0
BOX-64,0.0
BOX-65,56.54
BOX-66,11.12
BOX-67,78.14
BOX-71,49.41
BOX-74,45.33
BOX-76,0.0
BOX-77,0.0
BOX-83,0.0
BOX-85,43.18
BOX-87,21.19
BOX-96,62.26
