01-06-2019,09.00,13.41,4.41
03-06-2019,09.00,17.55,8.55
04-06-2019,09.00,18.00,9.0
05-06-2019,09.00,17.53,8.53
06-06-2019,09.00,17.56,8.56
07-06-2019,09.00,17.57,8.57
08-06-2019,09.00,13.48,4.48
10-06-2019,09.00,17.58,8.58
11-06-2019,09.00,17.47,8.47
12-06-2019,09.00,17.53,00.00
13-06-2019,09.00,17.49,8.49
14-06-2019,09.00,17.57,8.57
15-06-2019,09.00,08.33,23.33
17-06-2019,09.00,15.57,6.57
18-06-2019,09.00,18.00,9.0
19-06-2019,09.00,16.58,7.58
20-06-2019,00.00,00.00,00.00
21-06-2019,09.00,18.00,9.0
22-06-2019,09.00,14.00,5.0
24-06-2019,09.00,16.37,7.37
25-06-2019,09.00,17.57,8.57
26-06-2019,09.00,17.55,8.55
27-06-2019,09.00,17.09,8.9
