01-05-2019,00.00,00.00,00.00
02-05-2019,12.30,15.05,2.34
03-05-2019,00.00,00.00,00.00
04-05-2019,12.24,12.37,0.12
06-05-2019,12.16,16.33,4.16
07-05-2019,10.16,15.47,5.30
08-05-2019,11.58,16.55,4.56
09-05-2019,13.01,13.33,0.31
10-05-2019,12.42,16.33,3.50
11-05-2019,00.00,00.00,00.00
13-05-2019,11.40,15.38,3.57
14-05-2019,13.45,16.33,2.47
15-05-2019,10.17,14.09,3.51
16-05-2019,12.18,16.34,4.15
17-05-2019,11.22,16.05,4.42
18-05-2019,10.52,12.58,2.5
20-05-2019,12.07,16.48,4.40
21-05-2019,12.42,16.29,3.46
22-05-2019,10.05,16.27,6.21
23-05-2019,10.47,15.47,4.59
