02-11-2020,07.00,17.03,10.3
03-11-2020,07.00,17.08,10.8
04-11-2020,07.00,17.11,10.11
05-11-2020,07.00,17.01,10.1
06-11-2020,07.00,17.02,10.2
07-11-2020,07.00,13.57,6.57
09-11-2020,07.00,17.00,10.0
10-11-2020,07.00,17.01,10.1
11-11-2020,00.00,00.00,00.00
12-11-2020,07.00,16.58,9.58
13-11-2020,07.00,17.06,10.6
14-11-2020,07.00,11.49,4.49
16-11-2020,07.00,17.01,10.1
17-11-2020,07.00,17.03,10.3
18-11-2020,07.00,17.00,10.0
19-11-2020,07.00,16.58,9.58
20-11-2020,07.00,17.02,10.2
21-11-2020,07.00,14.00,7.0
23-11-2020,07.00,16.59,9.59
24-11-2020,07.00,17.13,10.13
25-11-2020,07.00,17.00,10.0
