BOX-17,09.00,17.45,8.45
BOX-18,09.00,18.00,9.0
BOX-21,00.00,00.00,00.00
BOX-27,09.11,17.19,8.7
BOX-28,09.52,15.51,5.59
BOX-31,09.00,17.32,8.32
BOX-33,09.00,17.48,8.48
BOX-35,09.58,13.49,3.50
BOX-36,10.27,16.18,5.50
BOX-39,09.00,18.00,9.0
BOX-44,11.51,16.27,4.35
BOX-51,09.00,17.07,8.7
BOX-52,16.11,16.11,00.00
BOX-59,12.18,17.32,5.13
BOX-61,09.00,17.48,8.48
BOX-62,09.00,17.49,8.49
BOX-63,09.02,18.00,8.57
BOX-64,00.00,00.00,00.00
BOX-65,09.00,06.34,21.34
BOX-66,15.47,15.47,00.00
BOX-67,09.00,17.06,8.6
BOX-71,10.12,18.00,7.47
BOX-74,00.00,00.00,00.00
BOX-76,00.00,00.00,00.00
BOX-77,00.00,00.00,00.00
BOX-83,00.00,00.00,00.00
BOX-85,09.00,13.52,4.52
BOX-87,00.00,00.00,00.00
BOX-96,09.48,12.14,2.25
BOX-101,09.00,15.11,6.11
BOX-102,00.00,00.00,00.00
BOX-103,17.01,18.00,0.58
BOX-19,00.00,00.00,00.00
BOX-110,13.50,13.50,00.00
BOX-111,00.00,00.00,00.00
BOX-113,09.00,14.31,5.31
BOX-116,13.27,14.55,1.27
BOX-124,09.00,18.00,9.0
BOX-133,00.00,00.00,00.00
BOX-134,09.00,18.00,9.0
BOX-135,09.00,14.11,5.11
BOX-140,09.55,16.19,6.23
BOX-142,09.00,17.59,8.59
BOX-143,12.33,12.33,00.00
BOX-146,00.00,00.00,00.00
BOX-147,09.00,17.43,8.43
BOX-148,00.00,00.00,00.00
BOX-149,12.43,12.43,00.00
BOX-150,09.36,13.26,3.49
BOX-151,10.13,15.54,5.40
BOX-154,16.05,16.05,00.00
BOX-155,09.02,18.00,8.57
BOX-157,12.39,16.37,3.57
BOX-158,09.39,16.55,7.15
BOX-161,09.31,15.38,6.6
BOX-162,09.41,16.23,6.41
BOX-163,09.32,12.18,2.45
BOX-164,11.48,16.16,4.27
BOX-167,00.00,00.00,00.00
BOX-168,10.24,15.09,4.44
BOX-170,09.30,15.59,6.29
BOX-172,12.09,17.40,5.30
BOX-175,00.00,00.00,00.00
BOX-176,11.13,16.53,5.39
BOX-179,13.19,16.27,3.7
BOX-180,00.00,00.00,00.00
BOX-182,10.01,15.13,5.11
BOX-189,13.12,14.33,1.20
BOX-191,09.00,17.54,8.54
BOX-192,09.00,16.01,7.1
BOX-193,09.35,16.06,6.30
BOX-196,00.00,00.00,00.00
BOX-197,09.00,13.02,4.2
BOX-198,09.15,16.50,7.34
BOX-200,09.00,18.00,9.0
BOX-203,09.00,17.54,8.54
BOX-205,10.52,15.46,4.53
BOX-207,09.19,15.03,5.43
BOX-208,09.04,12.12,3.7
BOX-209,12.40,15.45,3.4
BOX-211,09.00,17.50,8.50
BOX-212,09.55,18.00,8.4
BOX-213,11.03,14.38,3.34
BOX-215,10.54,17.52,6.57
BOX-216,09.00,14.30,5.30
BOX-217,09.00,17.51,8.51
BOX-219,09.12,16.38,7.25
BOX-220,11.20,17.23,6.2
BOX-225,09.00,14.58,5.58
BOX-226,00.00,00.00,00.00
BOX-227,00.00,00.00,00.00
BOX-229,11.14,16.43,5.29
BOX-231,12.08,17.20,5.11
BOX-233,13.50,18.00,4.9
BOX-235,00.00,00.00,00.00
BOX-238,09.32,16.04,6.31
BOX-239,00.00,00.00,00.00
BOX-241,09.00,17.49,8.49
BOX-244,09.24,16.19,6.54
BOX-249,10.36,13.41,3.4
BOX-251,11.05,16.55,5.49
BOX-253,11.39,17.44,6.4
BOX-254,09.24,16.42,7.17
BOX-255,10.31,16.22,5.50
BOX-257,11.19,14.54,3.34
BOX-258,10.50,16.46,5.55
BOX-260,09.00,17.48,8.48
BOX-263,09.00,17.53,8.53
BOX-264,00.00,00.00,00.00
BOX-266,09.02,16.42,7.39
BOX-267,09.00,18.00,9.0
BOX-269,09.11,17.54,8.42
BOX-271,11.50,17.27,5.36
BOX-273,09.00,17.54,8.54
BOX-277,09.00,17.53,8.53
BOX-279,09.07,11.38,2.30
BOX-283,09.18,14.48,5.29
BOX-285,09.00,17.47,8.47
BOX-286,09.42,17.30,7.47
BOX-287,00.00,00.00,00.00
BOX-288,00.00,00.00,00.00
BOX-289,09.00,17.56,8.56
BOX-290,13.56,14.00,0.3
BOX-292,09.00,18.00,9.0
BOX-293,11.01,14.38,3.36
BOX-295,12.33,16.25,3.51
BOX-297,00.00,00.00,00.00
BOX-299,09.00,13.58,4.58
BOX-300,09.00,17.50,8.50
BOX-301,09.00,17.55,8.55
BOX-302,00.00,00.00,00.00
BOX-326,10.52,16.52,5.59
BOX-327,11.26,16.04,4.37
BOX-328,09.00,16.02,7.2
BOX-330,12.17,17.47,5.29
BOX-331,09.42,16.58,7.15
BOX-333,14.00,14.00,00.00
BOX-334,11.12,13.13,2.0
BOX-336,09.25,14.04,4.38
BOX-338,11.13,14.02,2.48
