02-12-2019,09.37,12.27,2.49
03-12-2019,07.56,11.42,3.45
04-12-2019,07.18,12.19,5.0
05-12-2019,10.12,10.12,00.00
06-12-2019,07.48,11.44,3.55
07-12-2019,10.52,10.52,00.00
09-12-2019,09.07,13.11,4.3
10-12-2019,08.37,11.20,2.42
11-12-2019,07.46,12.00,4.13
12-12-2019,08.14,11.54,3.39
13-12-2019,10.45,10.45,00.00
14-12-2019,11.18,11.18,00.00
16-12-2019,00.00,00.00,00.00
17-12-2019,10.33,10.33,00.00
18-12-2019,11.06,11.06,00.00
19-12-2019,11.15,11.15,00.00
20-12-2019,11.21,11.22,0.0
21-12-2019,08.06,11.22,3.15
23-12-2019,11.56,11.56,00.00
24-12-2019,07.31,07.31,00.00
25-12-2019,00.00,00.00,00.00
26-12-2019,00.00,00.00,00.00
