BOX-17,09.00,17.32,8.32
BOX-18,09.00,17.53,8.53
BOX-21,00.00,00.00,00.00
BOX-27,00.00,00.00,00.00
BOX-28,09.00,16.45,7.45
BOX-31,09.00,17.53,8.53
BOX-33,00.00,00.00,00.00
BOX-35,00.00,00.00,00.00
BOX-36,10.01,15.00,4.58
BOX-39,09.00,17.54,8.54
BOX-44,13.15,16.20,3.4
BOX-51,13.10,17.02,3.51
BOX-52,09.00,15.04,6.4
BOX-59,10.38,17.12,6.33
BOX-61,09.00,17.50,8.50
BOX-62,09.00,17.59,8.59
BOX-63,09.00,17.59,8.59
BOX-64,00.00,00.00,00.00
BOX-65,09.00,06.34,21.34
BOX-66,09.00,17.50,8.50
BOX-67,09.28,16.47,7.18
BOX-71,10.29,15.45,5.15
BOX-74,00.00,00.00,00.00
BOX-76,00.00,00.00,00.00
BOX-77,00.00,00.00,00.00
BOX-83,00.00,00.00,00.00
BOX-85,13.17,16.56,3.38
BOX-87,09.00,17.31,8.31
BOX-96,09.00,16.04,7.4
BOX-101,09.00,18.00,9.0
BOX-102,00.00,00.00,00.00
BOX-103,16.32,16.32,00.00
BOX-19,00.00,00.00,00.00
BOX-110,00.00,00.00,00.00
BOX-111,00.00,00.00,00.00
BOX-113,09.00,11.43,2.43
BOX-116,09.22,15.09,5.46
BOX-124,09.00,17.58,8.58
BOX-133,00.00,00.00,00.00
BOX-134,09.00,17.55,8.55
BOX-135,10.26,17.08,6.41
BOX-140,12.01,17.02,5.0
BOX-142,12.08,15.34,3.25
BOX-143,13.16,13.16,00.00
BOX-146,09.38,16.00,6.21
BOX-147,09.00,18.00,9.0
BOX-148,00.00,00.00,00.00
BOX-149,14.55,18.00,3.4
BOX-150,00.00,00.00,00.00
BOX-151,09.55,15.58,6.2
BOX-154,12.25,16.19,3.53
BOX-155,09.00,08.41,23.41
BOX-157,11.35,16.31,4.55
BOX-158,09.32,16.34,7.1
BOX-161,10.44,16.19,5.34
BOX-162,09.41,16.29,6.47
BOX-163,12.50,12.50,00.00
BOX-164,12.44,14.58,2.13
BOX-167,00.00,00.00,00.00
BOX-168,09.53,13.26,3.32
BOX-170,11.02,16.32,5.29
BOX-172,10.34,16.40,6.5
BOX-175,00.00,00.00,00.00
BOX-176,13.06,16.26,3.19
BOX-179,09.59,16.50,6.50
BOX-180,12.54,12.54,00.00
BOX-182,12.02,12.02,00.00
BOX-189,09.33,13.12,3.38
BOX-191,09.00,17.50,8.50
BOX-192,11.20,16.53,5.32
BOX-193,09.00,14.25,5.25
BOX-196,14.56,14.56,00.00
BOX-197,09.11,16.23,7.11
BOX-198,09.21,11.08,1.46
BOX-200,09.00,17.58,8.58
BOX-203,09.00,16.42,7.42
BOX-205,10.22,14.41,4.18
BOX-207,10.02,14.47,4.44
BOX-208,09.56,15.52,5.55
BOX-209,00.00,00.00,00.00
BOX-211,09.00,13.21,4.21
BOX-212,15.20,18.00,2.39
BOX-213,10.14,14.41,4.26
BOX-215,09.00,17.52,8.52
BOX-216,09.00,15.21,6.21
BOX-217,09.00,15.59,6.59
BOX-219,12.48,15.32,2.43
BOX-220,09.14,17.21,8.6
BOX-225,16.23,16.23,00.00
BOX-226,00.00,00.00,00.00
BOX-227,00.00,00.00,00.00
BOX-229,15.30,15.30,00.00
BOX-231,13.06,13.21,0.14
BOX-233,14.13,16.43,2.29
BOX-235,00.00,00.00,00.00
BOX-238,15.19,16.48,1.28
BOX-239,00.00,00.00,00.00
BOX-241,00.00,00.00,00.00
BOX-244,09.32,16.02,6.29
BOX-249,10.46,16.48,6.1
BOX-251,09.54,17.05,7.10
BOX-253,11.04,13.37,2.32
BOX-254,10.01,16.24,6.22
BOX-255,11.13,15.44,4.30
BOX-257,15.48,17.05,1.16
BOX-258,13.59,17.27,3.27
BOX-260,09.00,17.35,8.35
BOX-263,09.00,17.49,8.49
BOX-264,00.00,00.00,00.00
BOX-266,09.53,17.00,7.6
BOX-267,09.00,17.49,8.49
BOX-269,09.00,17.50,8.50
BOX-271,12.31,16.48,4.16
BOX-273,09.00,17.48,8.48
BOX-277,09.00,17.49,8.49
BOX-279,09.00,17.42,8.42
BOX-283,12.52,17.11,4.18
BOX-285,09.00,17.47,8.47
BOX-286,11.09,16.37,5.27
BOX-287,00.00,00.00,00.00
BOX-288,00.00,00.00,00.00
BOX-289,09.00,17.49,8.49
BOX-290,10.52,15.39,4.46
BOX-292,09.00,17.54,8.54
BOX-293,10.53,16.26,5.32
BOX-295,09.00,15.35,6.35
BOX-297,12.17,14.21,2.3
BOX-299,09.00,15.29,6.29
BOX-300,09.00,17.56,8.56
BOX-301,09.00,17.57,8.57
BOX-302,00.00,00.00,00.00
BOX-326,09.00,16.00,7.0
BOX-327,09.00,15.13,6.13
BOX-328,10.12,16.02,5.49
BOX-330,10.03,17.14,7.10
BOX-331,10.42,16.50,6.7
BOX-333,14.16,14.16,00.00
BOX-334,10.53,12.47,1.53
BOX-336,10.45,16.07,5.21
BOX-338,13.08,14.17,1.8
