03-12-2018,09.21,17.37,8.16
04-12-2018,09.18,17.02,7.43
05-12-2018,10.29,17.03,6.33
06-12-2018,09.15,17.07,7.51
07-12-2018,09.18,17.36,8.17
08-12-2018,09.38,13.50,4.11
10-12-2018,09.06,17.04,7.58
11-12-2018,09.09,17.23,8.13
12-12-2018,09.29,16.31,7.1
13-12-2018,09.23,17.03,7.39
14-12-2018,09.36,17.46,8.9
15-12-2018,09.17,12.58,3.41
17-12-2018,09.08,17.18,8.10
18-12-2018,09.19,17.40,8.21
19-12-2018,09.44,17.36,7.51
20-12-2018,09.25,16.58,7.33
21-12-2018,09.36,16.57,7.21
22-12-2018,09.30,13.08,3.37
24-12-2018,09.19,12.18,2.59
27-12-2018,09.15,17.06,7.50
28-12-2018,09.13,17.11,7.58
29-12-2018,09.27,13.19,3.51
31-12-2018,09.00,13.20,4.20
31-12-2018,09.00,13.20,4.20
31-12-2018,09.00,13.20,4.20
31-12-2018,09.00,13.20,4.20
31-12-2018,09.00,13.20,4.20
31-12-2018,09.00,13.20,4.20
31-12-2018,09.00,13.20,4.20
