BOX-104,130.12
BOX-114,124.44
BOX-115,142.14
BOX-118,248.30
BOX-11,128.16
BOX-122,176.14
BOX-123,0.0
BOX-126,123.26
BOX-128,78.46
BOX-12,174.45
BOX-130,34.52
BOX-132,233.51
BOX-13,145.39
BOX-14,224.17
BOX-15,0.0
BOX-183,0.0
BOX-184,105.52
BOX-22,132.48
BOX-24,231.13
BOX-25,181.41
BOX-26,239.32
BOX-30,158.25
BOX-38,137.15
BOX-3,243.10
BOX-42,0.0
BOX-4,235.45
BOX-50,109.39
BOX-57,245.2
BOX-58,125.22
BOX-60,177.40
BOX-69,300.19
BOX-6,198.41
BOX-7,167.21
BOX-8,251.35
BOX-94,245.12
BOX-95,247.46
BOX-9,134.49
