01-08-2020,07.00,13.13,6.13
03-08-2020,07.00,14.09,7.9
04-08-2020,07.00,16.57,9.57
05-08-2020,09.26,15.16,5.49
06-08-2020,07.15,15.11,7.55
07-08-2020,07.55,16.10,8.14
08-08-2020,07.00,13.24,6.24
10-08-2020,07.00,12.23,5.23
11-08-2020,07.16,14.59,7.42
12-08-2020,07.02,16.57,9.54
13-08-2020,08.21,16.38,8.16
14-08-2020,07.00,14.06,7.6
15-08-2020,00.00,00.00,00.00
17-08-2020,07.00,14.34,7.34
18-08-2020,08.33,15.25,6.51
19-08-2020,08.36,15.14,6.37
20-08-2020,07.00,17.04,10.4
21-08-2020,07.00,16.16,9.16
22-08-2020,07.00,13.18,6.18
24-08-2020,07.00,10.27,3.27
25-08-2020,07.45,14.53,7.7
26-08-2020,07.24,14.58,7.33
27-08-2020,07.26,14.56,7.29
