BOX-101,130.52
BOX-102,0.0
BOX-103,71.10
BOX-110,5.0
BOX-111,0.0
BOX-113,68.40
BOX-116,59.14
BOX-124,117.31
BOX-133,0.0
BOX-134,138.29
BOX-135,60.13
BOX-140,69.59
BOX-142,100.7
BOX-143,59.24
BOX-146,29.54
BOX-147,131.36
BOX-148,0.0
BOX-149,22.13
BOX-150,13.55
BOX-151,50.34
BOX-154,23.35
BOX-155,131.24
BOX-157,45.33
BOX-158,97.10
BOX-161,59.23
BOX-162,101.9
BOX-163,34.2
BOX-164,36.49
BOX-167,0.0
BOX-168,106.59
BOX-170,23.26
BOX-172,77.26
BOX-175,0.0
BOX-176,76.33
BOX-179,46.44
BOX-17,123.18
BOX-180,91.14
BOX-182,12.24
BOX-189,37.2
BOX-18,89.59
BOX-191,181.23
BOX-192,92.27
BOX-193,94.20
BOX-196,45.31
BOX-197,72.13
BOX-198,32.2
BOX-19,0.0
BOX-200,130.10
BOX-203,138.57
BOX-205,72.8
BOX-207,53.58
BOX-208,61.51
BOX-209,21.18
BOX-211,77.36
BOX-212,87.22
BOX-213,75.0
BOX-215,66.55
BOX-216,0.0
BOX-217,165.17
BOX-219,182.9
BOX-21,0.0
BOX-220,134.22
BOX-225,130.10
BOX-226,0.0
BOX-227,23.17
BOX-229,3.32
BOX-231,70.50
BOX-232,0.0
BOX-233,89.40
BOX-235,0.0
BOX-238,78.42
BOX-239,0.0
BOX-241,76.0
BOX-244,147.55
BOX-247,24.12
BOX-249,104.51
BOX-251,145.45
BOX-253,132.47
BOX-254,132.14
BOX-255,131.53
BOX-257,122.55
BOX-258,93.31
BOX-260,203.21
BOX-263,198.26
BOX-264,3.28
BOX-266,100.5
BOX-267,233.33
BOX-269,175.38
BOX-271,93.49
BOX-273,189.59
BOX-277,211.44
BOX-278,83.0
BOX-279,100.21
BOX-27,45.42
BOX-283,165.13
BOX-285,214.11
BOX-286,155.11
BOX-287,0.0
BOX-288,0.0
BOX-289,283.53
BOX-28,135.21
BOX-290,59.38
BOX-292,236.41
BOX-293,161.39
BOX-295,116.3
BOX-297,37.30
BOX-299,88.11
BOX-300,220.19
BOX-301,225.29
BOX-302,0.0
BOX-31,137.35
BOX-326,78.20
BOX-327,13.52
BOX-328,189.22
BOX-329,0.0
BOX-330,136.35
BOX-331,181.6
BOX-332,0.0
BOX-333,27.50
BOX-334,9.32
BOX-336,38.54
BOX-338,18.26
BOX-33,100.53
BOX-340,64.41
BOX-35,20.5
BOX-36,42.46
BOX-39,136.11
BOX-44,85.57
BOX-51,0.0
BOX-52,118.7
BOX-59,70.56
BOX-61,52.19
BOX-62,155.3
BOX-63,124.54
BOX-64,0.0
BOX-65,229.40
BOX-66,41.41
BOX-67,107.55
BOX-71,70.44
BOX-74,0.0
BOX-76,0.0
BOX-77,69.39
BOX-83,0.0
BOX-85,78.14
BOX-87,134.53
BOX-96,112.28
