01-05-2020,00.00,00.00,00.00
02-05-2020,00.00,00.00,00.00
04-05-2020,07.00,10.25,3.25
05-05-2020,07.39,18.00,10.20
06-05-2020,07.00,14.18,7.18
07-05-2020,07.00,18.00,11.0
08-05-2020,07.00,01.33,18.33
09-05-2020,07.00,01.02,18.2
11-05-2020,07.00,18.00,11.0
12-05-2020,15.09,18.00,2.50
13-05-2020,07.00,15.15,8.15
14-05-2020,07.00,18.00,11.0
15-05-2020,07.00,18.00,11.0
16-05-2020,07.00,12.18,5.18
18-05-2020,07.00,18.00,11.0
19-05-2020,07.00,18.00,11.0
20-05-2020,07.00,18.00,11.0
21-05-2020,07.00,18.00,11.0
22-05-2020,07.00,10.33,3.33
23-05-2020,07.00,11.31,4.31
25-05-2020,08.22,18.00,9.37
