BOX-101,184.45
BOX-102,0.0
BOX-103,183.53
BOX-110,2.50
BOX-111,0.0
BOX-113,64.46
BOX-116,121.58
BOX-124,193.55
BOX-133,0.0
BOX-134,129.44
BOX-135,99.24
BOX-140,52.9
BOX-142,48.49
BOX-143,6.50
BOX-146,49.49
BOX-147,190.36
BOX-148,0.0
BOX-149,0.0
BOX-150,18.40
BOX-151,123.5
BOX-154,10.34
BOX-155,64.44
BOX-157,95.23
BOX-158,113.28
BOX-161,70.30
BOX-162,38.59
BOX-163,8.4
BOX-164,89.14
BOX-167,0.0
BOX-168,146.26
BOX-170,82.55
BOX-172,191.36
BOX-175,0.0
BOX-176,126.11
BOX-179,110.30
BOX-17,174.40
BOX-180,163.27
BOX-182,4.58
BOX-189,74.17
BOX-18,145.24
BOX-191,146.30
BOX-192,178.20
BOX-193,144.26
BOX-196,71.18
BOX-197,43.17
BOX-198,77.58
BOX-19,0.0
BOX-200,122.54
BOX-203,155.14
BOX-205,62.19
BOX-207,28.51
BOX-208,88.57
BOX-209,44.7
BOX-211,8.1
BOX-212,120.7
BOX-213,76.45
BOX-215,153.28
BOX-216,60.13
BOX-217,112.30
BOX-219,77.52
BOX-21,0.0
BOX-220,118.48
BOX-225,97.51
BOX-226,0.0
BOX-227,7.43
BOX-229,7.48
BOX-231,34.34
BOX-233,38.13
BOX-235,0.0
BOX-238,141.42
BOX-239,0.0
BOX-241,0.0
BOX-244,109.16
BOX-249,60.48
BOX-251,109.29
BOX-253,156.40
BOX-254,44.29
BOX-255,96.50
BOX-257,43.6
BOX-258,90.27
BOX-260,152.7
BOX-263,192.11
BOX-264,0.0
BOX-266,95.52
BOX-267,194.4
BOX-269,181.52
BOX-271,143.14
BOX-273,182.21
BOX-277,186.50
BOX-279,106.18
BOX-27,162.54
BOX-283,152.31
BOX-285,118.32
BOX-286,98.57
BOX-287,0.0
BOX-288,0.0
BOX-289,191.42
BOX-28,93.11
BOX-290,49.38
BOX-292,188.31
BOX-293,116.16
BOX-295,84.43
BOX-297,95.41
BOX-299,134.55
BOX-300,187.55
BOX-301,153.48
BOX-302,0.0
BOX-31,183.25
BOX-326,102.47
BOX-327,85.31
BOX-328,177.20
BOX-330,167.36
BOX-331,147.33
BOX-333,0.0
BOX-334,15.10
BOX-336,89.20
BOX-338,68.59
BOX-33,73.3
BOX-35,53.13
BOX-36,0.0
BOX-39,187.29
BOX-44,98.13
BOX-51,19.30
BOX-52,185.0
BOX-59,99.30
BOX-61,176.37
BOX-62,173.1
BOX-63,0.0
BOX-64,0.0
BOX-65,386.40
BOX-66,52.44
BOX-67,183.23
BOX-71,119.58
BOX-74,18.31
BOX-76,23.28
BOX-77,0.0
BOX-83,0.0
BOX-85,78.49
BOX-87,143.34
BOX-96,128.14
