02-03-2020,07.00,12.44,5.44
03-03-2020,07.00,17.27,10.27
04-03-2020,07.10,15.39,8.28
05-03-2020,08.35,15.32,6.56
06-03-2020,07.00,17.36,10.36
07-03-2020,07.00,10.16,3.16
09-03-2020,07.00,13.13,6.13
10-03-2020,07.56,17.47,9.50
11-03-2020,07.26,17.55,10.28
12-03-2020,07.00,15.42,8.42
13-03-2020,07.00,17.59,10.59
14-03-2020,07.00,13.22,6.22
16-03-2020,07.00,14.32,7.32
17-03-2020,07.00,17.11,10.11
18-03-2020,07.26,17.29,10.2
19-03-2020,07.20,15.18,7.57
20-03-2020,07.00,17.30,10.30
21-03-2020,07.00,13.01,6.1
23-03-2020,08.04,13.48,5.43
24-03-2020,07.47,15.51,8.3
