BOX-3,07.00,17.25,10.25
BOX-4,00.00,00.00,00.00
BOX-6,07.00,14.37,7.37
BOX-7,00.00,00.00,00.00
BOX-8,07.00,17.59,10.59
BOX-9,14.10,14.10,00.00
BOX-11,07.00,17.12,10.12
BOX-12,07.00,18.00,11.0
BOX-13,00.00,00.00,00.00
BOX-14,07.00,17.36,10.36
BOX-15,00.00,00.00,00.00
BOX-16,00.00,00.00,00.00
BOX-22,08.38,14.43,6.4
BOX-24,07.00,18.00,11.0
BOX-25,07.00,15.28,8.28
BOX-26,07.00,18.00,11.0
BOX-38,12.46,12.46,00.00
BOX-42,00.00,00.00,00.00
BOX-50,00.00,00.00,00.00
BOX-57,07.00,17.53,10.53
BOX-58,07.00,14.38,7.38
BOX-60,07.00,16.34,9.34
BOX-69,00.00,00.00,00.00
BOX-94,07.00,17.51,10.51
BOX-104,08.50,17.00,8.9
BOX-114,00.00,00.00,00.00
BOX-115,00.00,00.00,00.00
BOX-118,07.00,11.30,4.30
BOX-122,00.00,00.00,00.00
BOX-123,07.37,13.17,5.39
BOX-128,07.00,15.55,8.55
BOX-130,00.00,00.00,00.00
BOX-132,09.55,16.41,6.45
