01-03-2018,09.58,17.23,7.24
02-03-2018,11.07,17.22,6.15
03-03-2018,09.55,13.29,3.34
05-03-2018,09.16,16.03,6.46
06-03-2018,10.02,17.03,7.1
07-03-2018,09.36,16.10,6.33
08-03-2018,09.00,16.29,7.29
09-03-2018,10.35,16.16,5.40
10-03-2018,09.55,20.05,10.9
12-03-2018,12.31,12.36,0.4
13-03-2018,11.09,14.06,2.57
14-03-2018,11.11,16.30,5.19
15-03-2018,09.45,14.50,5.5
16-03-2018,09.52,16.23,6.31
17-03-2018,09.00,12.21,3.21
19-03-2018,09.25,17.30,8.5
20-03-2018,09.00,15.48,6.48
21-03-2018,11.39,17.19,5.39
22-03-2018,10.08,17.28,7.20
23-03-2018,09.52,15.21,5.28
24-03-2018,09.00,13.21,4.21
26-03-2018,10.37,16.47,6.9
