BOX-18,93.46
BOX-200,48.24
BOX-20,0.0
BOX-215,0.0
BOX-216,0.0
BOX-217,84.46
BOX-219,42.48
BOX-220,58.0
BOX-225,68.58
BOX-227,30.52
BOX-229,0.47
BOX-230,0.0
BOX-231,80.27
BOX-232,46.20
BOX-233,50.1
BOX-235,65.1
BOX-238,51.35
BOX-239,2.40
BOX-241,35.34
BOX-244,63.44
BOX-247,7.43
BOX-249,39.54
BOX-251,46.3
BOX-253,37.49
BOX-254,70.30
BOX-255,52.47
BOX-257,38.37
BOX-258,21.2
BOX-260,76.42
BOX-263,61.27
BOX-264,78.49
BOX-266,37.41
BOX-267,68.56
BOX-269,79.58
BOX-271,54.3
BOX-273,74.6
BOX-277,83.53
BOX-278,47.23
BOX-279,61.29
BOX-283,37.23
BOX-285,60.57
BOX-286,37.57
BOX-287,65.5
BOX-288,60.17
BOX-289,97.17
BOX-28,55.29
BOX-290,52.58
BOX-292,84.34
BOX-293,32.52
BOX-295,44.8
BOX-297,53.38
BOX-299,77.20
BOX-300,12.54
BOX-301,87.37
BOX-302,0.0
BOX-328,55.48
BOX-329,18.50
BOX-330,72.49
BOX-331,62.8
BOX-332,0.14
BOX-333,9.28
