BOX-18,8.15
BOX-200,14.1
BOX-20,0.0
BOX-215,8.49
BOX-216,0.0
BOX-217,13.51
BOX-219,10.49
BOX-220,10.31
BOX-225,7.33
BOX-227,2.49
BOX-229,0.0
BOX-230,0.0
BOX-231,14.2
BOX-232,0.0
BOX-233,21.14
BOX-235,10.38
BOX-238,8.48
BOX-239,0.0
BOX-241,4.49
BOX-244,10.6
BOX-247,12.21
BOX-249,8.47
BOX-251,6.36
BOX-253,6.13
BOX-254,0.0
BOX-255,13.27
BOX-257,1.48
BOX-258,4.17
BOX-260,13.31
BOX-263,13.53
BOX-264,10.18
BOX-266,5.17
BOX-267,13.53
BOX-269,13.15
BOX-271,7.48
BOX-273,11.41
BOX-277,13.30
BOX-278,13.42
BOX-279,8.24
BOX-283,0.0
BOX-285,7.46
BOX-286,7.50
BOX-287,0.0
BOX-288,13.42
BOX-289,13.54
BOX-28,12.36
BOX-290,8.20
BOX-292,14.11
BOX-293,4.35
BOX-295,9.52
BOX-297,12.29
BOX-299,2.51
BOX-300,13.30
BOX-301,14.54
BOX-302,0.0
BOX-328,8.16
BOX-329,8.50
BOX-330,4.39
BOX-331,10.35
BOX-332,12.15
BOX-333,0.0
